"playerId","skaterFullName","team_abbr","positionCode","shootsCatches","gamesPlayed","goals","assists","points","plusMinus","shots","shootingPct","faceoffWinPct","timeOnIcePerGame","toi_5v5_per_game","corsi_against","corsi_ahead","corsi_behind","corsi_close","corsi_for","corsi_relative","corsi_tied","corsi_total","corsi_percentage","fenwick_against","fenwick_ahead","fenwick_behind","fenwick_close","fenwick_for","fenwick_relative","fenwick_tied","fenwick_total","fenwick_percentage","zone_start_pct","shooting_pct_5v5","save_pct_5v5","evGoals","evPoints","gameWinningGoals","lastName","otGoals","penaltyMinutes","pointsPerGame","ppGoals","ppPoints","seasonId","shGoals","shPoints","teamAbbrevs","goals_per_game","assists_per_game","points_per_game","shots_per_game","corsi_plus_minus","fenwick_plus_minus","moneypuck_team","onIce_xGoalsPercentage","offIce_xGoalsPercentage","I_F_xGoals","I_F_flurryAdjustedxGoals","I_F_scoreVenueAdjustedxGoals","I_F_flurryScoreVenueAdjustedxGoals","I_F_lowDangerxGoals","I_F_mediumDangerxGoals","I_F_highDangerxGoals","I_F_xGoalsFromxReboundsOfShots","I_F_xGoalsFromActualReboundsOfShots","I_F_reboundxGoals","I_F_xGoals_with_earned_rebounds","I_F_xGoals_with_earned_rebounds_scoreAdjusted","I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OnIce_F_xGoals","OnIce_F_flurryAdjustedxGoals","OnIce_F_scoreVenueAdjustedxGoals","OnIce_F_flurryScoreVenueAdjustedxGoals","OnIce_F_lowDangerxGoals","OnIce_F_mediumDangerxGoals","OnIce_F_highDangerxGoals","OnIce_F_xGoalsFromxReboundsOfShots","OnIce_F_xGoalsFromActualReboundsOfShots","OnIce_F_reboundxGoals","OnIce_F_xGoals_with_earned_rebounds","OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted","OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OnIce_A_xGoals","OnIce_A_flurryAdjustedxGoals","OnIce_A_scoreVenueAdjustedxGoals","OnIce_A_flurryScoreVenueAdjustedxGoals","OnIce_A_lowDangerxGoals","OnIce_A_mediumDangerxGoals","OnIce_A_highDangerxGoals","OnIce_A_xGoalsFromxReboundsOfShots","OnIce_A_xGoalsFromActualReboundsOfShots","OnIce_A_reboundxGoals","OnIce_A_xGoals_with_earned_rebounds","OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted","OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OffIce_F_xGoals","OffIce_A_xGoals","xGoalsForAfterShifts","xGoalsAgainstAfterShifts","offIce_corsiPercentage","offIce_fenwickPercentage","I_F_faceOffsWon","faceoffsWon","faceoffsLost","OffIce_F_shotAttempts","OffIce_A_shotAttempts","individual_shooting_luck","team_offensive_luck","overall_team_luck","shooting_efficiency","xG_percentage","individual_luck_category","shooting_efficiency_category","hot_shooter","cold_shooter","lucky_individual","unlucky_individual"
8481719,"Max Crozier","TBL","D","R",5,0,0,0,0,8,0,NA,1001.4,996,80,0,6,-3,81,0.003,-5,1,0.503,62,0,5,-2,61,-0.033,-6,-1,0.495,0.396,0.078,0.925,0,0,0,"Crozier",0,0,0,0,0,20242025,0,0,"TBL",0,0,0,1.6,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No Data","No Data",NA,NA,NA,NA
8481725,"Elmer Soderblom","DET","L","L",26,4,7,11,2,38,0.10526,0.26666,802.2307,762.92,331,-14,13,-14,311,-0.014,-19,-20,0.484,248,-11,8,-9,231,-0.036,-14,-17,0.482,0.431,0.1,0.916,4,11,1,"Soderblom",0,6,0.42307,0,0,20242025,0,0,"DET",0.153846153846154,0.269230769230769,0.423076923076923,1.46153846153846,-20,-17,"DET",0.55,0.44,0.05,0.05,0.05,0.05,0.05,0,0,0.02,0,0,0.08,0.08,0.08,1.55,1.54,1.55,1.54,0.1,0,1.45,0.11,0.39,0.39,1.28,1.28,1.28,1.28,1.28,1.28,1.28,0.04,0.15,1.09,0.06,0,0,1.34,1.34,1.34,4.1,5.31,0,0,0.51,0.5,0,0,0,32,31,3.95,1.5,0.27,80,54.7703180212014,"Very Lucky","Hot Shooter",1,0,1,0
8481726,"Adam Edstrom","NYR","C","L",51,5,4,9,-5,40,0.125,0,556.4117,547.88,459,-38,-34,-50,372,-0.05,-15,-87,0.447,320,-16,-23,-24,269,-0.039,-12,-51,0.456,0.249,0.084,0.911,5,9,2,"Edstrom",0,27,0.17647,0,0,20242025,0,0,"NYR",0.0980392156862745,0.0784313725490196,0.176470588235294,0.784313725490196,-87,-51,"NYR",0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.64,0.64,0.64,0.02,0,0.62,0.02,0,0,0.65,0.65,0.65,3.07,5.68,0,0,0.39,0.41,0,0,1,33,51,NA,NA,-0.64,NA,0,"No Data","No Data",NA,NA,NA,NA
8481732,"Andre Lee","LAK","L","L",19,1,2,3,-5,18,0.05555,NA,550.2631,543,142,-14,7,0,146,-0.015,11,4,0.506,94,-6,8,-5,96,-0.024,0,2,0.505,0.546,0.052,0.875,1,3,1,"Lee",0,11,0.15789,0,0,20242025,0,0,"LAK",0.0526315789473684,0.105263157894737,0.157894736842105,0.947368421052632,4,2,"LAK",0.82,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.67,0.67,0.67,0,0,0.67,0.02,0,0,0.69,0.69,0.69,0.15,0.13,0.15,0.13,0.05,0.1,0,0.03,0,0,0.18,0.18,0.15,0.06,1.86,0,0,0.21,0.11,0,0,0,3,11,NA,NA,0.52,NA,81.7073170731707,"No Data","No Data",NA,NA,NA,NA
8481737,"Matt Stienburg","COL","C","R",8,0,0,0,0,4,0,NA,365.375,326.87,37,1,4,7,39,-0.019,-3,2,0.513,23,5,3,8,31,0.05,0,8,0.574,0.368,0.086,0.866,0,0,0,"Stienburg",0,22,0,0,0,20242025,0,0,"COL",0,0,0,0.5,2,8,"COL",0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.08,0.08,0.08,0,0,0.04,0,0,0.11,0.11,0.11,1.34,0.9,0,0,0.43,0.5,0,0,0,16,21,NA,NA,-0.08,NA,0,"No Data","No Data",NA,NA,NA,NA
8481743,"Marc Del Gaizo","NSH","D","L",46,2,7,9,-3,76,0.02631,NA,1005.1304,924.1,718,-40,22,-6,677,-0.013,-23,-41,0.485,488,-16,21,2,476,0.001,-17,-12,0.493,0.454,0.079,0.907,2,9,0,"Del Gaizo",0,21,0.19565,0,0,20242025,0,0,"NSH",0.0434782608695652,0.152173913043478,0.195652173913043,1.65217391304348,-41,-12,"NSH",0.84,0.64,0.64,0.62,0.64,0.62,0.1,0.54,0,0.13,0.18,0.18,0.59,0.59,0.57,3.13,2.79,3.13,2.79,0.23,0.76,2.15,0.3,1.07,1.46,1.96,1.96,1.92,0.6,0.57,0.6,0.57,0.35,0.26,0,0.12,0,0,0.73,0.73,0.68,10.98,6.05,0,0,0.59,0.58,0,0,0,61,42,1.36,2.49,2.53,3.125,83.9142091152815,"Normal","Hot Shooter",1,0,0,0
8481754,"Nikita Nesterenko","ANA","C","L",20,4,2,6,-4,20,0.2,0,619,611.2,215,-33,5,-28,173,-0.024,-14,-42,0.445,156,-27,-4,-22,114,-0.041,-11,-42,0.422,0.351,0.1,0.881,4,6,0,"Nesterenko",0,2,0.3,0,0,20242025,0,0,"ANA",0.2,0.1,0.3,1,-42,-42,"ANA",0.35,0.12,0.03,0.03,0.03,0.03,0.03,0,0,0.01,0,0,0.05,0.05,0.05,0.2,0.2,0.2,0.2,0.11,0.09,0,0.06,0,0,0.27,0.27,0.26,0.39,0.39,0.39,0.39,0,0,0.39,0.01,0,0,0.4,0.4,0.4,0.64,4.62,0,0,0.32,0.24,0,0,0,14,30,3.97,0.17,-0.19,133.333333333333,33.8983050847458,"Very Lucky","Hot Shooter",1,0,1,0
8481789,"Tye Kartye","SEA","L","L",63,6,7,13,-14,56,0.10714,0.2,580.8571,548.42,581,-41,-31,-2,529,-0.007,20,-52,0.476,397,-7,-25,9,380,0.004,15,-17,0.489,0.46,0.077,0.855,5,12,0,"Kartye",0,43,0.20634,0,0,20242025,1,1,"SEA",0.0952380952380952,0.111111111111111,0.206349206349206,0.888888888888889,-52,-17,"SEA",0.79,0.31,0.18,0.18,0.18,0.18,0,0.18,0,0.03,0,0,0.21,0.21,0.21,0.9,0.9,0.9,0.9,0.12,0.18,0.6,0.08,0,0,0.98,0.98,0.98,0.24,0.24,0.24,0.24,0.14,0.1,0,0.07,0,0,0.3,0.3,0.3,3.81,8.4,0,0,0.46,0.37,0,0,0,46,54,5.82,0.72,0.66,33.3333333333333,78.9473684210526,"Very Lucky","Hot Shooter",1,0,1,0
8481806,"Louis Crevier","CHI","D","R",32,3,1,4,-6,28,0.10714,NA,1037.125,928.93,514,-82,-27,-95,364,-0.02,-41,-150,0.414,373,-60,-40,-67,252,-0.019,-21,-121,0.403,0.348,0.111,0.897,3,4,0,"Crevier",0,10,0.125,0,0,20242025,0,0,"CHI",0.09375,0.03125,0.125,0.875,-150,-121,"CHI",0.47,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,1.51,2.01,1.51,0.02,0,1.99,0.02,0,0,2.04,2.04,1.53,2.23,2.08,2.23,2.08,0.27,0.27,1.7,0.32,0.68,0.68,1.88,1.88,1.81,4.83,4.76,0,0,0.45,0.43,0,0,0,34,42,NA,NA,-0.22,NA,47.4056603773585,"No Data","No Data",NA,NA,NA,NA
8481848,"Jacob Gaucher","PHI","C","R",4,0,0,0,0,3,0,0.66666,440.5,440.5,31,-5,-4,0,28,0.063,6,-3,0.474,21,-6,-3,0,19,0.056,7,-2,0.475,0.7,0.142,0.875,0,0,0,"Gaucher",0,0,0,0,0,20242025,0,0,"PHI",0,0,0,0.75,-3,-2,"PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"No Data","No Data",NA,NA,NA,NA
8482062,"Cole Smith","NSH","R","L",71,4,8,12,-15,69,0.05797,0.52941,816.3521,662.33,760,-57,5,-82,671,-0.038,-37,-89,0.468,545,-38,-2,-70,475,-0.039,-30,-70,0.465,0.228,0.061,0.908,4,11,0,"Smith",0,69,0.16901,0,0,20242025,0,1,"NSH",0.0563380281690141,0.112676056338028,0.169014084507042,0.971830985915493,-89,-70,"NSH",0.67,0.7,1.09,1.09,1.09,1.09,0,0,1.09,0.01,0.76,0,1.09,1.09,1.09,4.5,4.49,4.5,4.49,0.07,0.09,4.34,0.08,1.14,1.14,3.44,3.44,3.44,2.18,1.77,2.18,1.77,0.46,0.47,1.25,0.23,0,0,2.41,2.41,2,14.68,6.3,0,0,0.69,0.67,0,0,0,120,54,2.91,3.41,2.32,3.6697247706422,67.3652694610778,"Lucky","Hot Shooter",1,0,1,0
8482067,"Connor Mackey","NYR","D","L",2,0,0,0,0,1,0,NA,967.5,877.5,26,0,1,-6,25,-0.005,-2,-1,0.49,21,0,-3,-5,17,-0.052,-1,-4,0.447,0.388,0.111,0.916,0,0,0,"Mackey",0,5,0,0,0,20242025,0,0,"NYR",0,0,0,0.5,-1,-4,"NYR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0.19,0.19,0,0.19,0,0.03,0,0,0.23,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0.19,NA,100,"No Data","No Data",NA,NA,NA,NA
8482070,"Mitchell Chaffee","TBL","R","R",70,13,6,19,-3,69,0.1884,0.36363,719.7142,639.64,740,-113,-5,-113,576,-0.075,-46,-164,0.437,543,-77,-13,-100,407,-0.082,-46,-136,0.428,0.479,0.111,0.92,9,15,2,"Chaffee",0,21,0.27142,4,4,20242025,0,0,"TBL",0.185714285714286,0.0857142857142857,0.271428571428571,0.985714285714286,-164,-136,"TBL",0.39,0.72,0.13,0.11,0.13,0.11,0.01,0.11,0,0.03,0,0,0.16,0.16,0.14,0.76,0.74,0.76,0.74,0.05,0.2,0.5,0.12,0,0,0.88,0.88,0.86,1.18,1.13,1.18,1.13,0.06,0.17,0.95,0.1,0.22,0.22,1.05,1.05,1.04,5.61,2.23,0,0,0.5,0.49,0,0,0,29,29,12.87,0.63,-0.42,100,39.1752577319588,"Very Lucky","Hot Shooter",1,0,1,0
8482072,"Jack Ahcan","COL","D","L",2,0,0,0,0,1,0,NA,947.5,878.5,31,0,1,-3,32,0.007,0,1,0.507,19,0,3,-3,22,0.003,0,3,0.536,0.266,0.111,0.933,0,0,0,"Ahcan",0,2,0,0,0,20242025,0,0,"COL",0,0,0,0.5,1,3,"COL",0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,1.78,0,0,0.56,0.57,0,0,0,5,4,NA,NA,0,NA,NA,"No Data","No Data",NA,NA,NA,NA
8482073,"Braden Schneider","NYR","D","R",80,6,15,21,9,95,0.06315,NA,1072.0125,941.88,1368,-115,-46,-93,1159,-0.048,-48,-209,0.458,999,-70,-58,-49,851,-0.045,-20,-148,0.46,0.377,0.092,0.919,5,19,1,"Schneider",1,18,0.2625,0,0,20242025,1,2,"NYR",0.075,0.1875,0.2625,1.1875,-209,-148,"NYR",0.53,0.45,0.09,0.09,0.09,0.09,0.09,0,0,0.02,0,0,0.11,0.11,0.11,2.65,2.62,2.65,2.62,0.31,0.49,1.85,0.2,0,0.22,2.63,2.63,2.61,2.39,2.26,2.39,2.26,0.56,0.63,1.2,0.35,0.73,0.73,2.01,2.01,1.92,17.16,20.87,0.02,0.18,0.52,0.47,0,0,0,134,125,5.91,2.56,0.26,66.6666666666667,52.5793650793651,"Very Lucky","Hot Shooter",1,0,1,0
8482074,"Connor Zary","CGY","C","L",54,13,14,27,-7,111,0.11711,0.37344,964.4444,796.61,689,-37,74,80,777,0.016,51,88,0.53,480,-15,45,40,526,0.005,16,46,0.522,0.566,0.06,0.927,12,18,2,"Zary",1,14,0.5,1,9,20242025,0,0,"CGY",0.240740740740741,0.259259259259259,0.5,2.05555555555556,88,46,"CGY",0.36,0.5,1.14,1.14,1.14,1.14,0.14,0,1,0.09,0.06,0,1.23,1.23,1.23,3.62,3.36,3.62,3.36,0.7,0.3,2.62,0.39,0.06,0.25,3.76,3.76,3.55,6.53,6.43,6.53,6.43,0.43,0.45,5.65,0.26,0.43,0.43,6.36,6.36,6.34,8.56,8.73,0,0,0.52,0.5,1,1,6,84,79,11.86,2.48,-2.91,11.4035087719298,35.6650246305419,"Very Lucky","Hot Shooter",1,0,1,0
8482077,"Dylan Holloway","STL","L","L",77,26,37,63,21,178,0.14606,0.42657,1009.4675,847.75,977,15,64,23,1057,0.041,1,80,0.519,672,33,25,28,735,0.044,5,63,0.522,0.514,0.111,0.92,20,50,8,"Holloway",1,10,0.81818,6,13,20242025,0,0,"STL",0.337662337662338,0.480519480519481,0.818181818181818,2.31168831168831,80,63,"STL",0.56,0.45,2.82,2.74,2.82,2.74,0.37,0.61,1.84,0.22,0.28,0.28,2.75,2.75,2.7,8.24,7.61,8.24,7.61,1.2,2.16,4.88,0.87,2.36,2.36,6.74,6.74,6.57,6.5,5.81,6.5,5.81,0.45,1.47,4.58,0.45,0,0,6.95,6.95,6.22,11.68,14.18,0,0,0.5,0.46,3,3,4,115,116,23.18,5.42,1.74,9.21985815602837,55.9023066485753,"Very Lucky","Hot Shooter",1,0,1,0
8482078,"Lucas Raymond","DET","L","R",82,27,53,80,-15,192,0.14062,0.125,1127,823.98,1017,9,59,87,1122,0.054,37,105,0.524,769,6,8,27,787,0.036,4,18,0.505,0.462,0.09,0.897,18,42,5,"Raymond",1,18,0.9756,8,37,20242025,1,1,"DET",0.329268292682927,0.646341463414634,0.975609756097561,2.34146341463415,105,18,"DET",0.51,0.46,3.6,3.59,3.6,3.59,0.35,0.26,2.99,0.2,0,0.35,3.45,3.45,3.44,24.51,21.58,24.51,21.58,1.72,3.27,19.53,1.9,3.05,3.48,22.94,22.94,20.67,23.28,21.62,23.28,21.62,1.11,1.7,20.47,1.01,2.23,2.23,22.06,22.06,20.76,12.97,14.98,0.32,0,0.35,0.37,0,0,0,78,143,23.4,20.91,1.23,7.5,51.2868801004394,"Very Lucky","Hot Shooter",1,0,1,0
8482079,"Marco Rossi","MIN","C","L",88,26,37,63,3,145,0.17931,0.46871,1065.6363,874.81,1260,8,-15,-18,1280,0.039,27,20,0.503,875,26,-25,-5,904,0.04,28,29,0.508,0.537,0.098,0.921,19,46,3,"Rossi",2,32,0.7159,7,17,20242025,0,0,"MIN",0.295454545454545,0.420454545454545,0.715909090909091,1.64772727272727,20,29,"MIN",0.5,0.54,2.54,2.43,2.54,2.43,0.35,0.45,1.73,0.29,0,0.49,2.34,2.34,2.28,13.15,10.32,13.15,10.32,1.6,2.96,8.59,1.51,2.83,2.83,11.83,11.83,10.33,13.05,12.12,13.05,12.12,0.76,1.02,11.27,0.53,0.55,0.55,13.03,13.03,12.19,16.46,13.84,0,0.19,0.35,0.36,27,27,16,76,143,23.46,10.61,0.0999999999999996,10.2362204724409,50.1908396946565,"Very Lucky","Hot Shooter",1,0,1,0
8482087,"Kaiden Guhle","MTL","D","L",60,6,12,18,3,77,0.07792,NA,1273.6833,1103.43,1117,-45,28,-80,1026,-0.016,-74,-91,0.478,805,-19,-13,-69,712,-0.015,-61,-93,0.469,0.457,0.093,0.906,6,17,1,"Guhle",0,51,0.3,0,0,20242025,0,1,"MTL",0.1,0.2,0.3,1.28333333333333,-91,-93,"MTL",0.55,0.4,0.4,0.36,0.4,0.36,0.15,0.25,0,0.05,0,0,0.45,0.45,0.41,8.21,7.62,8.21,7.62,0.37,0.74,7.1,0.29,0.59,0.77,7.73,7.73,7.15,6.83,5.73,6.83,5.73,0.73,1.64,4.46,0.88,2.14,2.14,5.56,5.56,5.03,6.78,10.35,0,0,0.46,0.44,0,0,0,70,82,5.6,7.81,1.38,15,54.5877659574468,"Very Lucky","Hot Shooter",1,0,1,0
8482088,"Justin Sourdif","FLA","R","R",1,1,0,1,1,2,0.5,NA,567,567,3,4,0,-1,7,0.111,0,4,0.7,2,2,0,-1,4,0.101,0,2,0.666,0.571,0.25,NA,1,1,1,"Sourdif",0,0,1,0,0,20242025,0,0,"FLA",1,0,1,2,4,2,"FLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"No Data","No Data",NA,NA,NA,NA
8482089,"Jake Neighbours","STL","L","L",89,23,29,52,-2,130,0.17692,0.3,962.9438,784.34,1162,-56,-5,-93,1038,-0.018,-63,-124,0.471,833,-15,-47,-89,728,-0.027,-43,-105,0.466,0.534,0.104,0.918,17,39,3,"Neighbours",1,72,0.58426,6,13,20242025,0,0,"STL",0.258426966292135,0.325842696629214,0.584269662921348,1.46067415730337,-124,-105,"STL",0.44,0.46,1.49,1.3,1.49,1.3,0.12,0,1.38,0.1,0.5,0.39,1.2,1.2,1.19,9.48,8.8,9.48,8.8,1.05,1.26,7.17,0.87,3.34,3.34,7.02,7.02,6.85,12.01,10.63,12.01,10.63,1.08,1.28,9.65,0.71,1.85,1.85,10.87,10.87,10.62,9.18,10.73,0.38,0,0.51,0.49,0,0,0,119,114,21.51,7.99,-2.53,15.4362416107383,44.1135411819451,"Very Lucky","Hot Shooter",1,0,1,0
8482090,"Jack Finley","TBL","C","R",1,0,0,0,1,1,0,0.6,505,505,4,0,3,0,7,-0.026,0,3,0.636,3,0,3,0,6,-0.004,0,3,0.666,1,0.2,1,0,0,0,"Finley",0,0,0,0,0,20242025,0,0,"TBL",0,0,0,1,3,3,"TBL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"No Data","No Data",NA,NA,NA,NA
8482092,"Ridly Greig","OTT","C","L",84,14,21,35,-12,128,0.10937,0.54521,1028.7857,780.78,1128,-57,-4,-81,1000,-0.039,-67,-128,0.469,768,0,-17,-35,716,-0.027,-35,-52,0.482,0.356,0.079,0.896,9,22,2,"Greig",0,68,0.41666,3,9,20242025,2,4,"OTT",0.166666666666667,0.25,0.416666666666667,1.52380952380952,-128,-52,"OTT",0.47,0.53,1.99,1.9,1.99,1.9,0.08,0.16,1.75,0.07,0.52,0,2.06,2.06,1.96,12.01,11.15,12.01,11.15,0.3,0.16,11.55,0.3,0.52,0.52,11.79,11.79,11.02,13.74,12.55,13.74,12.55,1.2,1.74,10.8,1.17,2.7,2.7,12.21,12.21,11.9,18.33,16.07,0.1,0.03,0.55,0.54,11,11,7,162,133,12.01,10.02,-1.73,7.03517587939699,46.6407766990291,"Very Lucky","Hot Shooter",1,0,1,0
8482093,"Seth Jarvis","CAR","C","R",88,38,45,83,14,240,0.15833,0.33142,1166.6818,784.93,972,88,171,210,1347,0,116,375,0.58,682,83,119,154,962,0.013,78,280,0.585,0.555,0.091,0.898,24,49,2,"Jarvis",0,22,0.94318,9,27,20242025,5,7,"CAR",0.431818181818182,0.511363636363636,0.943181818181818,2.72727272727273,375,280,"CAR",0.51,0.58,5.85,5.4,5.85,5.4,0.2,0.8,4.85,0.37,0.47,0.37,5.84,5.84,5.58,17.06,15.51,17.06,15.51,1.89,3.44,11.72,1.47,1.49,1.49,17.04,17.04,15.78,16.61,15.94,16.61,15.94,0.83,1.26,14.52,0.74,1.1,1.1,16.25,16.25,15.61,13.51,9.93,0.01,0,0.51,0.52,5,5,6,91,89,32.15,11.21,0.449999999999999,6.4957264957265,50.6682506682507,"Very Lucky","Hot Shooter",1,0,1,0
8482094,"Daemon Hunt","MIN","D","L",1,0,0,0,0,2,0,NA,481,445,7,7,0,2,14,0.259,0,7,0.666,4,7,0,2,11,0.319,0,7,0.733,1,0,1,0,0,0,"Hunt",0,0,0,0,0,20242025,0,0,"MIN",0,0,0,2,7,7,"MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"No Data","No Data",NA,NA,NA,NA
8482095,"Tyler Kleven","OTT","D","L",85,4,8,12,-11,82,0.04878,NA,873.5058,842.62,1123,-106,52,-44,995,-0.044,-74,-128,0.469,780,-68,37,-44,691,-0.05,-58,-89,0.469,0.533,0.075,0.908,4,11,1,"Kleven",0,33,0.14117,0,1,20242025,0,0,"OTT",0.0470588235294118,0.0941176470588235,0.141176470588235,0.964705882352941,-128,-89,"OTT",0.61,0.55,0.11,0.1,0.11,0.1,0,0.11,0,0.01,0,0,0.12,0.12,0.12,0.74,0.66,0.74,0.66,0.14,0.33,0.27,0.11,0,0,0.85,0.85,0.76,0.48,0.48,0.48,0.48,0.3,0.18,0,0.09,0,0,0.57,0.57,0.57,16.25,13.55,0.15,0,0.47,0.49,0,0,0,107,120,3.89,0.63,0.26,36.3636363636364,60.655737704918,"Very Lucky","Hot Shooter",1,0,1,0
8482097,"Jack Quinn","BUF","R","R",74,15,24,39,-18,123,0.12195,0.14285,891.7972,723.97,889,-58,22,15,844,-0.014,-9,-45,0.487,682,-33,-13,-18,607,-0.03,-29,-75,0.47,0.555,0.099,0.904,12,26,3,"Quinn",0,18,0.52702,3,13,20242025,0,0,"BUF",0.202702702702703,0.324324324324324,0.527027027027027,1.66216216216216,-45,-75,"BUF",0.54,0.44,1.9,1.72,1.9,1.72,0.17,0.49,1.24,0.17,0.49,0,2.07,2.07,1.86,11.25,10,11.25,10,0.87,1.79,8.58,0.93,1.75,1.75,10.43,10.43,9.4,9.67,9.6,9.67,9.6,0.3,0.62,8.75,0.36,0.01,0.01,10.03,10.03,9.94,14.65,18.88,0,0.02,0.48,0.45,0,0,1,122,133,13.1,9.35,1.58,7.89473684210526,53.7762906309751,"Very Lucky","Hot Shooter",1,0,1,0
8482100,"Alexander Nikishin","CAR","D","L",4,0,1,1,-5,3,0,NA,959,892,47,3,2,17,57,0.046,5,10,0.548,34,0,1,16,42,0.044,7,8,0.552,0.666,0.04,0.785,0,1,0,"Nikishin",0,6,0.25,0,0,20242025,0,0,"CAR",0,0.25,0.25,0.75,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No Data","No Data",NA,NA,NA,NA
8482101,"Danil Gushchin","SJS","L","L",12,0,1,1,-3,16,0,1,738,635.33,129,-7,-11,-9,113,0.004,2,-16,0.466,92,-2,-10,-2,81,0.023,1,-11,0.468,0.513,0.058,0.916,0,1,0,"Gushchin",0,6,0.08333,0,0,20242025,0,0,"SJS",0,0.0833333333333333,0.0833333333333333,1.33333333333333,-16,-11,"SJS",0.03,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0.03,0.03,0,0,0.01,0,0,0.04,0.04,0.04,0.79,0.79,0.79,0.79,0,0,0.79,0,0,0,0.79,0.79,0.79,1.76,1.09,0,0,0.7,0.64,0,0,0,23,10,NA,NA,-0.76,NA,3.65853658536585,"No Data","No Data",NA,NA,NA,NA
8482102,"Vasily Ponomarev","PIT","C","L",7,0,0,0,-1,8,0,0.51851,601.7142,540,54,9,-15,-6,47,-0.039,-1,-7,0.465,38,5,-12,-5,31,-0.037,0,-7,0.449,0.38,0,0.931,0,0,0,"Ponomarev",0,2,0,0,0,20242025,0,0,"PIT",0,0,0,1.14285714285714,-7,-7,"PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"No Data","No Data",NA,NA,NA,NA
8482103,"Ozzy Wiesblatt","NSH","C","R",5,0,1,1,1,4,0,NA,666,629.6,60,-15,1,-18,35,-0.076,-11,-25,0.368,41,-9,-2,-14,22,-0.139,-8,-19,0.349,0.153,0.142,0.956,0,1,0,"Wiesblatt",0,0,0.2,0,0,20242025,0,0,"NSH",0,0.2,0.2,0.8,-25,-19,"NSH",0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,0.26,0,0,0.45,0.56,0,0,0,10,12,NA,NA,0,NA,NA,"No Data","No Data",NA,NA,NA,NA
