"playerId","skaterFullName","team_abbr","positionCode","gamesPlayed","goals","assists","points","plusMinus","shots","shootingPct","goals_per_game","points_per_game","timeOnIcePerGame","toi_5v5_per_game","corsi_for","corsi_against","corsi_percentage","corsi_relative","fenwick_for","fenwick_against","fenwick_percentage","fenwick_relative","OnIce_F_xGoals","OnIce_A_xGoals","I_F_xGoals","I_F_highDangerxGoals","I_F_mediumDangerxGoals","I_F_lowDangerxGoals","zone_start_pct","onIce_xGoalsPercentage","xGoals_plus_minus","goals_above_expected","xGoals_per_60","elite_possession","elite_xg_creation","high_danger_specialist"
8477494,"Jonathan Drouin","COL","L",50,11,29,40,-2,65,0.16923,0.22,0.8,1060.98,827.36,788,608,0.564,0.02,552,427,0.563,0.015,8.31,7.37,0.73,0,0.45,0.28,0.601,0.53,0.94,10.27,0.000825651755923769,0,0,0
8477495,"Seth Jones","FLA","D",23,4,5,9,11,29,0.13793,0.173913043478261,0.391304347826087,1530.2173,1086.82,424,390,0.52,-0.014,289,278,0.509,-0.015,24.61,21.65,1.1,0.25,0.51,0.34,0.501,0.53,2.96,2.9,0.00187526648495694,0,1,0
8477496,"Elias Lindholm","BOS","C",82,17,30,47,-4,152,0.11184,0.207317073170732,0.573170731707317,1084.6707,741.71,973,1020,0.488,0.018,692,722,0.489,0.021,19.05,23.83,4.73,3.66,0.77,0.31,0.499,0.44,-4.78,12.27,0.00319080768915035,0,1,1
8477497,"Sean Monahan","CBJ","C",54,19,38,57,19,128,0.14843,0.351851851851852,1.05555555555556,1140.8888,825.68,853,721,0.541,0.064,627,512,0.55,0.078,10.13,13.15,2.14,1.56,0.41,0.16,0.534,0.44,-3.02,16.86,0.00208414507862447,0,0,0
8477498,"Darnell Nurse","EDM","D",98,8,33,41,13,231,0.03463,0.0816326530612245,0.418367346938776,1354.2551,1146.38,1905,1812,0.512,-0.036,1382,1281,0.518,-0.035,8.79,7.47,0.69,0,0.33,0.36,0.528,0.54,1.32,7.31,0.000311941952141688,0,0,0
8477499,"Rasmus Ristolainen","PHI","D",63,4,15,19,3,100,0.04,0.0634920634920635,0.301587301587302,1231.4603,999.12,979,1009,0.492,0.007,710,673,0.513,0.015,8.59,9.53,0.63,0.35,0.16,0.13,0.41,0.47,-0.94,3.37,0.000487226425407299,0,0,0
8477500,"Bo Horvat","NYI","C",81,28,29,57,-4,243,0.11522,0.345679012345679,0.703703703703704,1210.4074,887.58,1282,1223,0.511,0.018,923,865,0.516,0.016,19.55,23.03,4.65,2.12,1.65,0.87,0.522,0.46,-3.48,23.35,0.00284569017377492,0,1,1
8477501,"Valeri Nichushkin","COL","R",50,24,14,38,12,131,0.1832,0.48,0.76,1183.2,854.28,790,660,0.544,0.004,539,462,0.538,-0.008,13.64,13.68,3.76,3.34,0.2,0.22,0.561,0.5,-0.0399999999999991,20.24,0.00381338742393509,0,0,1
8477503,"Max Domi","TOR","C",87,11,29,40,7,112,0.09821,0.126436781609195,0.459770114942529,840.8735,733.81,1008,1135,0.47,0.001,720,797,0.474,-0.004,6.2,6.05,1.1,0.77,0.11,0.22,0.567,0.51,0.15,9.9,0.000902181707064347,0,0,0
8477504,"Josh Morrissey","WPG","D",92,14,54,68,17,191,0.07329,0.152173913043478,0.739130434782609,1437.9347,1145.51,1759,1711,0.506,0.008,1322,1224,0.519,0.015,13.94,18.22,0.93,0.23,0.28,0.42,0.631,0.43,-4.28,13.07,0.00042180061384598,0,0,0
8477505,"Alexander Wennberg","SJS","C",77,10,25,35,-21,82,0.12195,0.12987012987013,0.454545454545455,1131.4285,794.76,958,1060,0.474,0.024,640,755,0.458,0.008,21.06,22.98,4.59,3.48,0.88,0.22,0.459,0.48,-1.92,5.41,0.00316115722436139,0,1,1
8477506,"Ryan Pulock","NYI","D",74,5,18,23,2,97,0.05154,0.0675675675675676,0.310810810810811,1264.7837,1029.33,1170,1351,0.464,-0.056,815,960,0.459,-0.07,6.73,9.17,0.25,0,0.09,0.16,0.466,0.42,-2.44,4.75,0.000160266694378416,0,0,0
8477507,"Nikita Zadorov","BOS","D",81,4,18,22,25,105,0.03809,0.0493827160493827,0.271604938271605,1236.679,1050.9,1260,1393,0.474,0,908,1005,0.474,0,15.73,9.54,1.33,0.84,0.11,0.38,0.442,0.62,6.19,2.67,0.000796637757401221,0,0,0
8477508,"Curtis Lazar","NJD","C",48,2,3,5,-6,27,0.07407,0.0416666666666667,0.104166666666667,634.0208,562.2,301,429,0.412,-0.104,205,315,0.394,-0.117,1.97,1.28,0,0,0,0,0.401,0.61,0.69,2,0,0,0,0
8477511,"Anthony Mantha","CGY","R",13,4,3,7,6,15,0.26666,0.307692307692308,0.538461538461538,834.1538,710,151,162,0.482,-0.003,109,98,0.526,0.047,0.73,0,0,0,0,0,0.437,1,0.73,4,0,0,0,0
8477527,"Ross Johnston","ANA","L",43,1,3,4,-2,9,0.11111,0.0232558139534884,0.0930232558139535,521.4651,519.48,288,388,0.426,-0.049,185,275,0.402,-0.069,0.03,0.65,0,0,0,0,0.344,0.04,-0.62,1,0,0,0,0
8477573,"Nathan Walker","STL","L",80,11,9,20,0,83,0.13253,0.1375,0.25,739.6375,676.31,676,814,0.453,-0.038,467,541,0.463,-0.028,0.7,2.43,0,0,0,0,0.323,0.22,-1.73,11,0,0,0,0
8477810,"Joel Hanley","CGY","D",53,2,7,9,12,42,0.04761,0.0377358490566038,0.169811320754717,1114.8301,998.5,897,813,0.524,0,626,546,0.534,0.015,3.51,2.97,0.12,0,0.11,0.02,0.517,0.54,0.54,1.88,0.000121856286983796,0,0,0
8477839,"Conor Sheary","TBL","L",5,0,0,0,-2,3,0,0,0,680,661.8,43,52,0.452,-0.07,28,35,0.444,-0.115,0,0,0,0,0,0,0.444,0,0,0,0,0,0,0
8477845,"Trevor van Riemsdyk","WSH","D",92,1,22,23,20,83,0.01204,0.0108695652173913,0.25,1048.3586,935.47,1328,1461,0.476,-0.022,956,967,0.497,-0.011,3.42,1.64,0,0,0,0,0.462,0.68,1.78,1,0,0,0,0
8477887,"Patrick Brown","BOS","C",15,0,1,1,-2,11,0,0,0.0666666666666667,633.9333,576.26,98,149,0.396,-0.086,58,88,0.397,-0.072,0.42,0.2,0,0,0,0,0.18,0.68,0.22,0,0,0,0,0
8477903,"Garnet Hathaway","PHI","R",67,10,11,21,5,80,0.125,0.149253731343284,0.313432835820896,711.8208,614.1,588,702,0.455,-0.029,425,451,0.485,-0.015,3.4,1.16,0,0,0,0,0.351,0.75,2.24,10,0,0,0,0
8477919,"Frederick Gaudreau","MIN","C",88,18,19,37,0,112,0.16071,0.204545454545455,0.420454545454545,934.7386,735.73,906,1143,0.442,-0.044,629,815,0.435,-0.057,10.62,9.94,1.5,1.46,0,0.04,0.469,0.52,0.68,16.5,0.00109413184897604,0,0,0
8477931,"Tomas Nosek","FLA","L",75,1,11,12,8,61,0.01639,0.0133333333333333,0.16,606.3333,517.84,647,566,0.533,-0.025,450,408,0.524,-0.031,0,1.27,0,0,0,0,0.472,0,-1.27,1,0,0,0,0
8477932,"Aaron Ekblad","FLA","D",75,7,39,46,21,142,0.04929,0.0933333333333333,0.613333333333333,1418.12,1040.48,1531,1234,0.553,0.009,1116,915,0.549,0.016,13.36,11.33,0.84,0.36,0.36,0.12,0.522,0.54,2.03,6.16,0.000473866809578879,0,0,0
8477933,"Sam Reinhart","FLA","C",100,50,54,104,11,276,0.18115,0.5,1.04,1242.91,861.31,1585,1212,0.566,0.025,1150,864,0.571,0.039,27.97,23.39,9.41,7.79,0.99,0.63,0.541,0.54,4.58,40.59,0.00454256543112534,0,1,1
8477934,"Leon Draisaitl","EDM","C",93,63,76,139,36,296,0.21283,0.67741935483871,1.49462365591398,1308.8172,1010.44,1857,1338,0.581,0.078,1381,988,0.582,0.072,24.89,15.64,9.16,5.76,2.73,0.66,0.623,0.61,9.25,53.84,0.00451528098756254,0,1,1
8477935,"Sam Bennett","FLA","C",99,40,33,73,-9,310,0.12903,0.404040404040404,0.737373737373737,1048.707,842.17,1571,1284,0.55,0.007,1133,981,0.535,-0.004,22.95,14.97,5.69,3.89,1.28,0.52,0.594,0.61,7.98,34.31,0.00328832061623013,0,1,1
8477938,"Haydn Fleury","WPG","D",47,0,9,9,-10,41,0,0,0.191489361702128,948.8723,851,572,643,0.47,-0.034,400,459,0.465,-0.045,0.29,2.16,0.17,0,0,0.17,0.386,0.12,-1.87,-0.17,0.000228714945726358,0,0,0
8477939,"William Nylander","TOR","R",95,51,48,99,7,290,0.17586,0.536842105263158,1.04210526315789,1167.1789,898.14,1388,1539,0.474,0.007,1014,1125,0.474,-0.004,20.3,26.94,6.38,4.54,0.86,0.98,0.553,0.43,-6.64,44.62,0.00345231882122828,0,1,1
8477940,"Nikolaj Ehlers","WPG","L",77,29,41,70,15,205,0.14146,0.376623376623377,0.909090909090909,957,742.22,987,898,0.523,0.033,734,627,0.539,0.045,10.21,13.43,2.94,1.88,0.58,0.48,0.63,0.43,-3.22,26.06,0.00239384440011399,0,0,0
8477942,"Kevin Fiala","LAK","L",87,38,29,67,-7,269,0.14126,0.436781609195402,0.770114942528736,1124.7241,882.29,1431,1132,0.558,0.051,1033,783,0.568,0.056,10.72,10.99,3.34,2.35,0.11,0.87,0.514,0.49,-0.27,34.66,0.00204801184207049,0,0,1
8477946,"Dylan Larkin","DET","C",82,30,40,70,-16,234,0.1282,0.365853658536585,0.853658536585366,1204.2439,871.68,1224,1100,0.526,0.059,862,828,0.51,0.044,26.7,22.97,7.84,6.53,0.69,0.62,0.462,0.54,3.73,22.16,0.0047636407922462,0,1,1
8477948,"Travis Sanheim","PHI","D",82,8,22,30,-6,139,0.05755,0.0975609756097561,0.365853658536585,1469.7195,1202.37,1553,1598,0.492,0.014,1116,1099,0.503,0.005,19.66,13.64,1.69,0.63,0.65,0.41,0.472,0.59,6.02,6.31,0.00084137508269684,0,1,0
8477949,"Alex Tuch","BUF","R",82,36,31,67,16,196,0.18367,0.439024390243902,0.817073170731707,1155.256,795.24,1079,1093,0.496,-0.002,780,764,0.505,0.015,25.66,22.37,8.07,6.71,0.86,0.5,0.514,0.53,3.29,27.93,0.00511131562941936,0,1,1
8477950,"Anthony DeAngelo","NYI","D",35,4,15,19,-11,76,0.05263,0.114285714285714,0.542857142857143,1400.6285,1118.25,735,690,0.515,0.02,526,476,0.524,0.022,NA,NA,NA,NA,NA,NA,0.525,NA,NA,NA,NA,0,NA,NA
8477951,"Nick Schmaltz","UTA","C",82,20,43,63,-15,186,0.10752,0.24390243902439,0.768292682926829,1115.2926,832.35,1195,1049,0.532,0.007,860,744,0.536,0.003,20.02,15.26,4.86,3.66,0.85,0.35,0.575,0.57,4.76,15.14,0.00318848843879679,0,1,1
8477952,"Robby Fabbri","ANA","C",44,8,8,16,-6,65,0.12307,0.181818181818182,0.363636363636364,972.2727,811.54,570,761,0.428,-0.037,407,566,0.418,-0.049,5.04,5.36,1.32,1.01,0.26,0.05,0.436,0.48,-0.32,6.68,0.00185133245024775,0,0,0
8477953,"Kasperi Kapanen","EDM","R",12,3,3,6,4,27,0.11111,0.25,0.5,808.25,732.16,130,161,0.446,-0.053,94,113,0.454,-0.06,1.07,1.11,0,0,0,0,0.477,0.49,-0.04,3,0,0,0,0
8477955,"Jared McCann","SEA","L",82,22,39,61,8,202,0.10891,0.268292682926829,0.74390243902439,1032.6463,717.39,951,1025,0.481,-0.001,682,750,0.476,-0.008,19.26,19.88,5.44,3.85,0.96,0.63,0.493,0.49,-0.619999999999997,16.56,0.00385464781588628,0,1,1
8477956,"David Pastrnak","BOS","R",82,43,63,106,0,319,0.13479,0.524390243902439,1.29268292682927,1211.1707,926.74,1234,1189,0.509,0.051,891,871,0.505,0.047,22.37,24.31,7.38,4.91,1.55,0.92,0.682,0.48,-1.94,35.62,0.00445849623013503,0,1,1
8477960,"Adrian Kempe","LAK","R",87,39,44,83,14,258,0.15116,0.448275862068966,0.954022988505747,1159.954,836.94,1236,1217,0.503,-0.027,867,871,0.498,-0.044,18.02,15.79,6.04,4.14,1.16,0.74,0.491,0.53,2.23,32.96,0.00359110554502964,0,0,1
8477964,"Ivan Barbashev","VGK","C",81,24,29,53,17,125,0.192,0.296296296296296,0.654320987654321,1013.6543,920.85,1279,1281,0.499,-0.016,911,917,0.498,-0.015,7.41,6.24,2.15,1.88,0.2,0.07,0.575,0.54,1.17,21.85,0.00157113977871212,0,0,0
8477986,"Brandon Montour","SEA","D",81,18,23,41,-22,231,0.07792,0.222222222222222,0.506172839506173,1378.5679,1131.49,1491,1610,0.48,-0.003,1063,1178,0.474,-0.012,16.86,23.91,4.3,1.97,1.04,1.29,0.464,0.41,-7.05,13.7,0.00231050293945274,0,0,0
8477987,"Ryan Donato","CHI","C",80,31,31,62,-15,182,0.17032,0.3875,0.775,978.55,819.7,963,1123,0.461,0.022,681,838,0.448,0.019,13.39,19.46,5.39,4.3,0.5,0.59,0.481,0.41,-6.07,25.61,0.00413111236012467,0,0,1
8477989,"Christian Dvorak","MTL","C",87,14,21,35,-6,111,0.12612,0.160919540229885,0.402298850574713,918.5057,729.63,1006,1136,0.469,-0.018,661,799,0.452,-0.032,9.29,12.82,1.97,1.79,0.18,0,0.364,0.42,-3.53,12.03,0.00147916413545955,0,0,0
8477993,"Justin Kirkland","CGY","C",21,2,6,8,6,9,0.22222,0.0952380952380952,0.380952380952381,582.0476,513.57,142,205,0.409,-0.099,102,142,0.418,-0.083,0.26,0.06,0,0,0,0,0.274,0.81,0.2,2,0,0,0,0
8477998,"Warren Foegele","LAK","L",88,25,24,49,37,224,0.1116,0.284090909090909,0.556818181818182,980.4204,813.69,1250,1098,0.532,0.012,894,753,0.542,0.017,10.23,4.2,2.25,1.98,0.24,0.02,0.478,0.71,6.03,22.75,0.00156472765059857,0,0,0
8478010,"Brayden Point","TBL","C",82,44,40,84,16,201,0.2189,0.536585365853659,1.02439024390244,1177.2439,896.01,1271,1284,0.497,-0.005,913,942,0.492,-0.01,21.86,18.69,4.48,2.23,1.68,0.57,0.59,0.54,3.17,39.52,0.00278451116245988,0,1,1
8478013,"Jake Walman","EDM","D",22,2,8,10,9,38,0.05263,0.0909090909090909,0.454545454545455,1210.2272,1008.5,432,383,0.53,0.032,308,239,0.563,0.064,16.09,10.96,2.66,2.13,0.23,0.3,0.658,0.59,5.13,-0.66,0.00599436655740794,0,0,1
8478017,"Mark Friedman","VAN","D",5,0,0,0,-4,4,0,0,0,843.8,802.8,51,65,0.439,-0.04,36,44,0.45,-0.001,0.15,0.01,0,0,0,0,0.533,0.94,0.14,0,0,0,0,0
8478020,"Michael Amadio","OTT","R",78,11,17,28,10,90,0.12222,0.141025641025641,0.358974358974359,856.9743,779.65,912,978,0.482,-0.024,640,673,0.487,-0.021,8.49,5.29,1.77,1.77,0,0,0.353,0.62,3.2,9.23,0.00158877397086291,0,0,0
8478021,"William Lagesson","DET","D",7,0,1,1,-1,5,0,0,0.142857142857143,874.1428,838,71,105,0.403,-0.113,50,76,0.396,-0.127,0.02,0.11,0,0,0,0,0.622,0.13,-0.09,0,0,0,0,0
8478038,"Devon Toews","COL","D",83,11,37,48,33,143,0.07692,0.132530120481928,0.578313253012048,1475.1927,1189.81,1834,1431,0.561,0.035,1259,1004,0.556,0.022,21.11,19.27,1.26,0.98,0.12,0.15,0.595,0.52,1.84,9.74,0.000617440266274349,0,1,0
8478042,"Viktor Arvidsson","EDM","L",82,17,17,34,0,182,0.0934,0.207317073170732,0.414634146341463,862.5609,764.48,1168,936,0.555,0.019,843,664,0.559,0.017,7.1,3.77,1.68,1.43,0.08,0.17,0.53,0.65,3.33,15.32,0.00142513797307869,0,0,0
8478043,"Sam Lafferty","BUF","C",60,4,3,7,-15,50,0.08,0.0666666666666667,0.116666666666667,592.5666,554.8,469,539,0.465,-0.043,318,387,0.451,-0.052,0.07,1.56,0,0,0,0,0.375,0.04,-1.49,4,0,0,0,0
8478055,"Gustav Forsling","FLA","D",103,12,24,36,46,226,0.05309,0.116504854368932,0.349514563106796,1381.2912,1112.59,2190,1805,0.548,0.002,1585,1325,0.544,0.004,11.39,9.88,1.73,1.23,0.09,0.42,0.535,0.54,1.51,10.27,0.000729583298794101,0,0,0
8478056,"Clark Bishop","CGY","C",6,1,0,1,-2,4,0.25,0.166666666666667,0.166666666666667,435,403,30,43,0.41,-0.14,22,35,0.385,-0.148,0,0.01,0,0,0,0,0.578,0,-0.01,1,0,0,0,0
8478057,"Dakota Joshua","VAN","C",57,7,7,14,-13,52,0.13461,0.12280701754386,0.245614035087719,777.6491,701.14,568,660,0.462,-0.026,392,466,0.456,-0.029,1.26,3.44,0,0,0,0,0.467,0.27,-2.18,7,0,0,0,0
8478099,"Kevin Labanc","CBJ","R",34,2,10,12,1,35,0.05714,0.0588235294117647,0.352941176470588,629.6764,585.73,349,319,0.522,0.036,234,205,0.533,0.039,0.88,0.04,0.01,0,0,0.01,0.421,0.95,0.84,1.99,2.80255998534e-05,0,0,0
8478109,"Victor Olofsson","VGK","L",65,17,16,33,13,123,0.13821,0.261538461538462,0.507692307692308,868.7538,760.44,816,709,0.535,0.011,566,507,0.527,0,5.48,1.99,1.85,1.54,0.17,0.15,0.578,0.73,3.49,15.15,0.00196568038918772,0,0,0
8478115,"Pierre Engvall","NYI","L",62,8,7,15,-7,93,0.08602,0.129032258064516,0.241935483870968,709.0483,696.06,682,650,0.512,0.015,487,439,0.525,0.025,2.97,1.28,0.83,0.55,0.19,0.09,0.475,0.7,1.69,7.17,0.00113282241344012,0,0,0
8478133,"Jake Evans","MTL","C",87,13,24,37,1,84,0.15476,0.149425287356322,0.425287356321839,933.0344,716.78,926,972,0.487,0.005,619,688,0.473,-0.004,13.83,14.5,4.5,4.38,0.08,0.05,0.302,0.49,-0.67,8.5,0.0033261884833636,0,0,1
8478136,"Jake Middleton","MIN","D",73,8,15,23,14,104,0.07692,0.10958904109589,0.315068493150685,1313.0136,1142.84,1250,1535,0.448,-0.037,882,1058,0.454,-0.035,10.78,7.1,0,0,0,0,0.451,0.6,3.68,8,0,0,0,0
8478146,"Matthew Highmore","OTT","C",42,2,4,6,-6,34,0.05882,0.0476190476190476,0.142857142857143,667.0476,579.76,337,423,0.443,-0.053,224,300,0.427,-0.078,0.89,0.24,0.85,0.85,0,0,0.502,0.79,0.65,1.15,0.00182038840149596,0,0,0
8478147,"Bokondji Imama","PIT","L",16,1,0,1,2,10,0.1,0.0625,0.0625,339.9375,336.12,81,94,0.462,-0.023,60,65,0.48,-0.004,0,1.04,0,0,0,0,0.512,0,-1.04,1,0,0,0,0
8478178,"Darren Raddysh","TBL","D",77,6,31,37,4,112,0.05357,0.0779220779220779,0.480519480519481,1027.8181,878.9,1131,1083,0.51,0.009,823,792,0.509,0.007,9.54,10.05,0.77,0.58,0.13,0.05,0.625,0.49,-0.510000000000002,5.23,0.000583760881424447,0,0,0
8478211,"Dryden Hunt","CGY","L",5,0,3,3,-1,5,0,0,0.6,699.4,690.4,45,63,0.416,-0.1,33,49,0.402,-0.102,0,0,0,0,0,0,0.541,0,0,0,0,0,0,0
8478233,"Andrew Mangiapane","WSH","L",91,15,15,30,1,107,0.14018,0.164835164835165,0.32967032967033,769.6263,675.14,963,921,0.511,0.025,680,621,0.522,0.023,1.6,3.22,0.55,0.21,0.17,0.17,0.462,0.33,-1.62,14.45,0.000471186292149011,0,0,0
8478366,"Frank Vatrano","ANA","R",81,21,24,45,-9,234,0.08974,0.259259259259259,0.555555555555556,1052.716,789.07,1131,1184,0.488,0.033,833,877,0.487,0.037,17.13,17.32,5.19,4.45,0.57,0.17,0.512,0.5,-0.190000000000001,15.81,0.00365192933748936,0,0,1
