"playerId","skaterFullName","team_abbr","positionCode","shootsCatches","gamesPlayed","goals","assists","points","plusMinus","shots","shootingPct","faceoffWinPct","timeOnIcePerGame","toi_5v5_per_game","corsi_against","corsi_ahead","corsi_behind","corsi_close","corsi_for","corsi_relative","corsi_tied","corsi_total","corsi_percentage","fenwick_against","fenwick_ahead","fenwick_behind","fenwick_close","fenwick_for","fenwick_relative","fenwick_tied","fenwick_total","fenwick_percentage","zone_start_pct","shooting_pct_5v5","save_pct_5v5","evGoals","evPoints","gameWinningGoals","lastName","otGoals","penaltyMinutes","pointsPerGame","ppGoals","ppPoints","seasonId","shGoals","shPoints","teamAbbrevs","goals_per_game","assists_per_game","points_per_game","shots_per_game","corsi_plus_minus","fenwick_plus_minus"
8474151,"Ryan McDonagh","TBL","D","L",87,4,30,34,45,86,0.04651,NA,1217.954,996.96,1387,-31,50,-76,1340,-0.018,-66,-47,0.491,986,10,34,-70,970,-0.009,-60,-16,0.495,0.38,0.111,0.928,3,30,2,"McDonagh",0,22,0.3908,0,1,20242025,1,3,"TBL",0.0459770114942529,0.344827586206897,0.390804597701149,0.988505747126437,-47,-16
8476822,"Luke Glendening","TBL","C","R",82,5,4,9,-7,52,0.09615,0.56762,643.2073,524.84,692,-103,-6,-57,550,-0.072,-33,-142,0.442,486,-66,-10,-36,389,-0.067,-21,-97,0.444,0.349,0.054,0.927,4,7,0,"Glendening",0,10,0.10975,0,0,20242025,1,2,"TBL",0.0609756097560976,0.0487804878048781,0.109756097560976,0.634146341463415,-142,-97
8477426,"Nick Paul","TBL","L","L",81,24,19,43,9,153,0.15686,0.50357,987.0617,842.07,1036,-65,94,-45,1018,-0.012,-47,-18,0.495,741,-46,60,-41,720,-0.015,-35,-21,0.492,0.411,0.099,0.929,22,37,4,"Paul",1,32,0.53086,2,5,20242025,0,1,"TBL",0.296296296296296,0.234567901234568,0.530864197530864,1.88888888888889,-18,-21
8477463,"Steven Santini","TBL","D","R",1,0,0,0,0,1,0,NA,697,697,10,-1,-2,0,9,-0.055,2,-1,0.473,4,3,-1,1,8,0.202,2,4,0.666,0.4,0.333,0.75,0,0,0,"Santini",0,0,0,0,0,20242025,0,0,"TBL",0,0,0,1,-1,4
8478519,"Anthony Cirelli","TBL","C","L",85,28,32,60,26,165,0.16969,0.5,1112.8,840.6,1109,40,107,61,1280,0.045,24,171,0.535,789,64,57,36,917,0.049,7,128,0.537,0.416,0.101,0.914,21,48,2,"Cirelli",0,46,0.70588,3,5,20242025,4,7,"TBL",0.329411764705882,0.376470588235294,0.705882352941177,1.94117647058824,171,128
8482201,"Gage Goncalves","TBL","C","L",65,9,15,24,5,65,0.13846,0.57142,786.5692,735.52,718,-22,23,-9,705,-0.009,-14,-13,0.495,510,11,9,-21,499,-0.007,-31,-11,0.494,0.503,0.111,0.91,8,22,1,"Goncalves",0,16,0.36923,1,2,20242025,0,0,"TBL",0.138461538461538,0.230769230769231,0.369230769230769,1,-13,-11
8482090,"Jack Finley","TBL","C","R",1,0,0,0,1,1,0,0.6,505,505,4,0,3,0,7,-0.026,0,3,0.636,3,0,3,0,6,-0.004,0,3,0.666,1,0.2,1,0,0,0,"Finley",0,0,0,0,0,20242025,0,0,"TBL",0,0,0,1,3,3
8478010,"Brayden Point","TBL","C","R",82,44,40,84,16,201,0.2189,0.48731,1177.2439,896.01,1284,-67,28,6,1271,-0.005,26,-13,0.497,942,-24,-1,-23,913,-0.01,-4,-29,0.492,0.59,0.123,0.926,28,53,7,"Point",2,11,1.02439,16,31,20242025,0,0,"TBL",0.536585365853659,0.48780487804878,1.02439024390244,2.45121951219512,-13,-29
8481719,"Max Crozier","TBL","D","R",5,0,0,0,0,8,0,NA,1001.4,996,80,0,6,-3,81,0.003,-5,1,0.503,62,0,5,-2,61,-0.033,-6,-1,0.495,0.396,0.078,0.925,0,0,0,"Crozier",0,0,0,0,0,20242025,0,0,"TBL",0,0,0,1.6,1,-1
8474715,"Cam Atkinson","TBL","R","R",39,4,5,9,-4,47,0.0851,0.33333,539.5641,491.64,328,-43,2,-59,257,-0.059,-30,-71,0.439,240,-26,-1,-40,194,-0.045,-19,-46,0.447,0.512,0.093,0.902,3,8,0,"Atkinson",0,11,0.23076,1,1,20242025,0,0,"TBL",0.102564102564103,0.128205128205128,0.230769230769231,1.20512820512821,-71,-46
8477503,"Max Domi","TOR","C","L",87,11,29,40,7,112,0.09821,0.51384,840.8735,733.81,1135,-47,-3,-122,1008,0.001,-77,-127,0.47,797,-16,-10,-81,720,-0.004,-51,-77,0.474,0.567,0.1,0.924,11,32,2,"Domi",1,109,0.45977,0,8,20242025,0,0,"TOR",0.126436781609195,0.333333333333333,0.459770114942529,1.28735632183908,-127,-77
8479423,"Alexander Nylander","TOR","L","R",5,0,0,0,-1,4,0,0.75,593.2,492.8,33,-12,5,4,30,0.01,4,-3,0.476,27,-13,4,2,21,-0.042,3,-6,0.437,0.571,0.083,0.888,0,0,0,"Nylander",0,4,0,0,0,20242025,0,0,"TOR",0,0,0,0.8,-3,-6
8475171,"Oliver Ekman-Larsson","TOR","D","L",90,6,27,33,13,130,0.04615,NA,1246.7111,1052.13,1604,-171,137,-108,1495,0.02,-75,-109,0.482,1162,-95,71,-81,1093,0.012,-45,-69,0.484,0.553,0.095,0.92,4,29,1,"Ekman-Larsson",0,60,0.36666,2,4,20242025,0,0,"TOR",0.0666666666666667,0.3,0.366666666666667,1.44444444444444,-109,-69
8480995,"Pontus Holmberg","TOR","R","L",80,7,13,20,0,79,0.0886,0.48821,760.15,697.92,969,-102,60,-67,863,0.002,-64,-106,0.471,652,-45,23,-46,600,0,-30,-52,0.479,0.445,0.065,0.935,6,18,0,"Holmberg",0,31,0.25,0,1,20242025,1,1,"TOR",0.0875,0.1625,0.25,0.9875,-106,-52
8475714,"Calle Jarnkrok","TOR","C","R",31,1,7,8,-3,12,0.08333,0.26666,780.5483,693.96,408,-71,-14,-108,243,-0.078,-80,-165,0.373,284,-45,-13,-77,168,-0.092,-58,-116,0.371,0.279,0.076,0.929,0,7,0,"Jarnkrok",0,6,0.25806,1,1,20242025,0,0,"TOR",0.032258064516129,0.225806451612903,0.258064516129032,0.387096774193548,-165,-116
8476931,"Jake McCabe","TOR","D","L",79,2,25,27,22,84,0.0238,NA,1295.1012,1064.84,1444,-117,44,-87,1286,0,-85,-158,0.471,984,-35,12,-45,916,0.001,-45,-68,0.482,0.386,0.108,0.918,2,26,0,"McCabe",0,42,0.34177,0,0,20242025,0,1,"TOR",0.0253164556962025,0.316455696202532,0.341772151898734,1.06329113924051,-158,-68
8476872,"Scott Laughton","TOR","C","L",13,0,2,2,-3,6,0,0.57142,831.923,703.46,170,-31,-3,-35,93,-0.085,-43,-77,0.353,112,-20,-1,-16,66,-0.097,-25,-46,0.37,0.166,0.054,0.905,0,2,0,"Laughton",0,8,0.15384,0,0,20242025,0,0,"TOR",0,0.153846153846154,0.153846153846154,0.461538461538462,-77,-46
8479026,"Philippe Myers","TOR","D","R",36,2,3,5,0,46,0.04347,NA,973.8055,902.77,529,-8,32,-18,507,0.016,-46,-22,0.489,370,-3,10,-22,348,0.013,-29,-22,0.484,0.519,0.077,0.926,2,5,0,"Myers",0,15,0.13888,0,0,20242025,0,0,"TOR",0.0555555555555556,0.0833333333333333,0.138888888888889,1.27777777777778,-22,-22
8482634,"Alex Steeves","TOR","C","L",7,1,1,2,3,7,0.14285,NA,593.4285,575.85,60,-9,-2,-4,53,-0.004,4,-7,0.469,38,1,-3,1,42,0.046,6,4,0.525,0.24,0.1,1,1,2,0,"Steeves",0,0,0.28571,0,0,20242025,0,0,"TOR",0.142857142857143,0.142857142857143,0.285714285714286,1,-7,4
8484901,"Jacob Quillan","TOR","C","L",1,0,0,0,0,0,NA,NA,321,292,6,-2,0,-4,2,-0.372,-2,-4,0.25,6,-2,0,-6,0,-0.661,-4,-6,0,NA,NA,1,0,0,0,"Quillan",0,0,0,0,0,20242025,0,0,"TOR",0,0,0,0,-4,-6
8480144,"David Kampf","TOR","C","L",60,5,8,13,-3,46,0.10869,0.50902,743.8,603.5,573,-81,17,-58,465,-0.039,-44,-108,0.447,395,-45,21,-35,335,-0.033,-36,-60,0.458,0.251,0.074,0.909,4,11,0,"Kampf",0,14,0.21666,0,0,20242025,1,2,"TOR",0.0833333333333333,0.133333333333333,0.216666666666667,0.766666666666667,-108,-60
8476853,"Morgan Rielly","TOR","D","L",95,11,37,48,-10,144,0.07638,NA,1285.8736,1099.65,1862,-93,65,-132,1683,0.009,-151,-179,0.474,1307,5,4,-95,1215,0.007,-101,-92,0.481,0.6,0.091,0.914,10,32,2,"Rielly",1,25,0.50526,1,15,20242025,0,1,"TOR",0.115789473684211,0.389473684210526,0.505263157894737,1.51578947368421,-179,-92
8482259,"Bobby McMann","TOR","C","L",87,20,17,37,10,187,0.10695,0.21739,852.7471,763.42,1148,-55,-7,-65,1064,0.022,-22,-84,0.481,805,4,-31,-28,779,0.026,1,-26,0.491,0.511,0.1,0.926,17,31,5,"McMann",0,43,0.42528,3,6,20242025,0,0,"TOR",0.229885057471264,0.195402298850575,0.425287356321839,2.14942528735632,-84,-26
8482720,"Matthew Knies","TOR","L","L",91,34,31,65,3,181,0.18784,0,1121.945,843.36,1284,-70,52,0,1219,0.029,-47,-65,0.487,886,-5,9,14,882,0.034,-8,-4,0.498,0.521,0.107,0.909,27,47,7,"Knies",1,49,0.71428,7,17,20242025,0,1,"TOR",0.373626373626374,0.340659340659341,0.714285714285714,1.98901098901099,-65,-4
8478483,"Mitchell Marner","TOR","R","R",94,29,86,115,17,189,0.15343,0.32558,1286.0851,883.39,1414,-68,67,-36,1336,0.024,-77,-78,0.485,978,-9,2,-1,957,0.026,-14,-21,0.494,0.49,0.113,0.92,22,74,8,"Marner",3,16,1.2234,6,39,20242025,1,2,"TOR",0.308510638297872,0.914893617021277,1.22340425531915,2.01063829787234,-78,-21
8481122,"Simon Benoit","TOR","D","L",91,2,10,12,9,59,0.03389,NA,1008.5494,868.02,1401,-137,-83,-219,1058,-0.05,-123,-343,0.43,986,-61,-74,-159,771,-0.05,-80,-215,0.438,0.373,0.094,0.934,2,11,1,"Benoit",1,69,0.13186,0,0,20242025,0,1,"TOR",0.021978021978022,0.10989010989011,0.131868131868132,0.648351648351648,-343,-215
8475690,"Chris Tanev","TOR","D","R",88,4,17,21,33,46,0.08695,NA,1183.1022,980.53,1421,-115,33,-86,1256,0,-83,-165,0.469,955,-51,11,-21,900,0.007,-15,-55,0.485,0.33,0.104,0.929,4,20,0,"Tanev",0,26,0.23863,0,0,20242025,0,1,"TOR",0.0454545454545455,0.193181818181818,0.238636363636364,0.522727272727273,-165,-55
8471817,"Ryan Reaves","TOR","R","R",35,0,2,2,-2,14,0,0,468.0285,464.54,261,-35,26,-59,199,-0.073,-53,-62,0.432,181,-23,23,-39,139,-0.074,-42,-42,0.434,0.233,0.034,0.951,0,2,0,"Reaves",0,28,0.05714,0,0,20242025,0,0,"TOR",0,0.0571428571428571,0.0571428571428571,0.4,-62,-42
8483733,"Nikita Grebenkin","TOR","R","L",7,0,0,0,-3,2,0,1,524.8571,505.42,58,-12,0,-3,43,-0.032,-3,-15,0.425,46,-16,0,-7,27,-0.1,-3,-19,0.369,0.36,0,0.933,0,0,0,"Grebenkin",0,2,0,0,0,20242025,0,0,"TOR",0,0,0,0.285714285714286,-15,-19
8481582,"Nicholas Robertson","TOR","L","L",72,16,8,24,0,114,0.14035,0.63636,715.1111,641.84,767,-26,23,29,786,0.045,22,19,0.506,530,5,17,18,562,0.048,10,32,0.514,0.591,0.081,0.915,14,22,3,"Robertson",0,22,0.33333,2,2,20242025,0,0,"TOR",0.222222222222222,0.111111111111111,0.333333333333333,1.58333333333333,19,32
8477939,"William Nylander","TOR","R","R",95,51,48,99,7,290,0.17586,0.52601,1167.1789,898.14,1539,-102,57,-162,1388,0.007,-106,-151,0.474,1125,-31,0,-145,1014,-0.004,-80,-111,0.474,0.553,0.102,0.931,38,64,8,"Nylander",2,30,1.0421,13,35,20242025,0,0,"TOR",0.536842105263158,0.505263157894737,1.04210526315789,3.05263157894737,-151,-111
8479318,"Auston Matthews","TOR","C","L",80,36,53,89,11,308,0.11688,0.56756,1230.1,856.83,1132,10,70,29,1168,0.056,-44,36,0.507,771,54,12,49,847,0.064,10,76,0.523,0.538,0.11,0.912,23,59,3,"Matthews",1,22,1.1125,11,28,20242025,2,2,"TOR",0.45,0.6625,1.1125,3.85,36,76
8475825,"Jani Hakanpää","TOR","D","R",2,0,0,0,-1,2,0,NA,845,782,33,-1,-6,-6,21,-0.117,-5,-12,0.388,23,-1,-4,-3,15,-0.094,-3,-8,0.394,0.714,0.083,0.894,0,0,0,"Hakanpää",0,0,0,0,0,20242025,0,0,"TOR",0,0,0,1,-12,-8
8475166,"John Tavares","TOR","C","L",88,43,38,81,4,240,0.17916,0.57779,1096.4772,857.04,1368,-131,10,-171,1118,-0.017,-129,-250,0.449,985,-52,-29,-129,816,-0.023,-88,-169,0.453,0.476,0.113,0.927,28,57,9,"Tavares",1,56,0.92045,15,24,20242025,0,0,"TOR",0.488636363636364,0.431818181818182,0.920454545454545,2.72727272727273,-250,-169
8478443,"Brandon Carlo","TOR","D","R",13,0,0,0,-4,14,0,NA,1144.6923,998.3,265,-18,-27,-54,187,-0.012,-33,-78,0.413,177,-1,-21,-28,139,-0.014,-16,-38,0.439,0.489,0.119,0.872,0,0,0,"Carlo",0,8,0,0,0,20242025,0,0,"TOR",0,0,0,1.07692307692308,-78,-38
8478904,"Steven Lorentz","TOR","C","L",93,8,13,21,2,89,0.08988,0.475,646.2903,568.78,836,-138,72,-114,697,-0.016,-73,-139,0.454,556,-74,65,-61,499,-0.004,-48,-57,0.472,0.244,0.085,0.922,7,20,5,"Lorentz",0,13,0.2258,0,0,20242025,1,1,"TOR",0.0860215053763441,0.139784946236559,0.225806451612903,0.956989247311828,-139,-57
8474157,"Max Pacioretty","TOR","L","L",48,8,13,21,-1,84,0.09523,0.54545,800.9375,718.97,644,-14,3,-56,575,-0.016,-58,-69,0.471,460,15,-6,-34,433,-0.015,-36,-27,0.484,0.502,0.092,0.92,7,20,2,"Pacioretty",0,20,0.4375,1,1,20242025,0,0,"TOR",0.166666666666667,0.270833333333333,0.4375,1.75,-69,-27
8480849,"Barrett Hayton","UTA","C","L",82,20,26,46,-6,155,0.12903,0.54117,966.0853,752.15,904,113,74,187,1176,0.051,85,272,0.565,629,105,50,158,857,0.058,73,228,0.576,0.554,0.071,0.908,13,31,7,"Hayton",0,45,0.56097,7,15,20242025,0,0,"UTA",0.24390243902439,0.317073170731707,0.560975609756098,1.89024390243902,272,228
8479976,"Juuso Välimäki","UTA","D","L",43,2,3,5,-5,40,0.05,NA,993.186,889.6,612,-5,0,11,626,-0.014,19,14,0.505,434,-9,-13,6,437,-0.028,25,3,0.501,0.627,0.081,0.915,2,5,0,"Välimäki",0,14,0.11627,0,0,20242025,0,0,"UTA",0.0465116279069767,0.0697674418604651,0.116279069767442,0.930232558139535,14,3
8483472,"Maveric Lamoureux","UTA","D","R",15,1,2,3,3,17,0.05882,NA,967.4666,914,169,15,22,41,224,0.039,18,55,0.569,120,12,5,24,149,0.025,12,29,0.553,0.529,0.102,0.916,1,3,0,"Lamoureux",0,42,0.2,0,0,20242025,0,0,"UTA",0.0666666666666667,0.133333333333333,0.2,1.13333333333333,55,29
8479977,"Kailer Yamamoto","UTA","R","R",12,2,1,3,-1,13,0.15384,1,726.75,666,102,28,7,32,164,0.079,27,62,0.616,83,21,1,18,120,0.036,15,37,0.591,0.493,0.027,0.948,1,1,0,"Yamamoto",0,2,0.25,1,2,20242025,0,0,"UTA",0.166666666666667,0.0833333333333333,0.25,1.08333333333333,62,37
8475760,"Nick Bjugstad","UTA","C","R",66,8,11,19,-2,115,0.06956,0.47368,738.9848,687.37,712,-9,48,35,764,-0.009,13,52,0.517,515,-5,27,37,552,-0.018,15,37,0.517,0.484,0.078,0.913,7,18,0,"Bjugstad",0,16,0.28787,1,1,20242025,0,0,"UTA",0.121212121212121,0.166666666666667,0.287878787878788,1.74242424242424,52,37
8482699,"Dylan Guenther","UTA","R","R",70,27,33,60,-4,204,0.13235,0.34482,1019.8285,745.98,850,-2,60,76,936,-0.006,28,86,0.524,583,23,34,78,675,0,35,92,0.536,0.657,0.093,0.92,15,31,9,"Guenther",3,26,0.85714,12,29,20242025,0,0,"UTA",0.385714285714286,0.471428571428571,0.857142857142857,2.91428571428571,86,92
8479619,"Michael Carcone","UTA","L","L",53,7,12,19,-7,75,0.09333,0.5,685.9811,629,524,22,33,43,604,0.007,25,80,0.535,360,14,18,37,421,0.003,29,61,0.539,0.51,0.101,0.873,7,17,0,"Carcone",0,36,0.35849,0,2,20242025,0,0,"UTA",0.132075471698113,0.226415094339623,0.358490566037736,1.41509433962264,80,61
8478507,"John Marino","UTA","D","R",35,1,13,14,1,30,0.03333,NA,1270.0285,1069.71,583,43,44,50,666,0.005,-4,83,0.533,411,41,23,28,468,-0.001,-7,57,0.532,0.497,0.098,0.903,1,14,0,"Marino",0,2,0.4,0,0,20242025,0,0,"UTA",0.0285714285714286,0.371428571428571,0.4,0.857142857142857,83,57
8483431,"Logan Cooley","UTA","C","L",75,25,40,65,1,158,0.15822,0.44736,1071.68,809.25,1013,-25,21,31,1013,-0.035,4,0,0.5,689,8,-10,36,711,-0.032,24,22,0.507,0.613,0.116,0.912,18,45,2,"Cooley",0,46,0.86666,7,20,20242025,0,0,"UTA",0.333333333333333,0.533333333333333,0.866666666666667,2.10666666666667,0,22
8478831,"Kevin Stenlund","UTA","C","R",82,14,14,28,-6,102,0.13725,0.59108,861.0609,677.46,903,-9,-2,-14,873,-0.046,-19,-30,0.491,612,0,8,9,619,-0.039,-1,7,0.502,0.374,0.087,0.904,13,27,1,"Stenlund",0,40,0.34146,0,0,20242025,1,1,"UTA",0.170731707317073,0.170731707317073,0.341463414634146,1.24390243902439,-30,7
8479343,"Clayton Keller","UTA","R","L",81,30,60,90,-12,218,0.13761,0.33333,1147.0864,863.93,1043,37,89,90,1198,0.008,29,155,0.534,735,37,48,61,861,0.006,41,126,0.539,0.61,0.092,0.908,20,53,5,"Keller",1,28,1.11111,10,37,20242025,0,0,"UTA",0.37037037037037,0.740740740740741,1.11111111111111,2.69135802469136,155,126
8477021,"Alexander Kerfoot","UTA","C","L",81,11,17,28,-5,101,0.10891,0.52429,915.2098,716.91,898,5,30,115,1014,0.004,81,116,0.53,623,24,23,104,736,0.012,66,113,0.541,0.488,0.065,0.91,9,25,1,"Kerfoot",0,14,0.34567,0,1,20242025,2,2,"UTA",0.135802469135802,0.209876543209877,0.345679012345679,1.24691358024691,116,113
8482659,"Josh Doan","UTA","R","R",51,7,12,19,-2,88,0.07954,0.41176,811.1176,705.39,491,34,68,121,653,0.046,60,162,0.57,345,27,49,96,467,0.046,46,122,0.575,0.552,0.074,0.915,4,15,1,"Doan",0,8,0.37254,3,4,20242025,0,0,"UTA",0.137254901960784,0.235294117647059,0.372549019607843,1.72549019607843,162,122
8478474,"Lawson Crouse","UTA","L","L",81,12,6,18,-4,126,0.09523,0.46341,823.7777,697.4,848,-38,80,99,960,0.006,70,112,0.53,599,-22,59,77,683,0.001,47,84,0.532,0.49,0.071,0.926,11,17,2,"Crouse",0,39,0.22222,1,1,20242025,0,0,"UTA",0.148148148148148,0.0740740740740741,0.222222222222222,1.55555555555556,112,84
8477070,"Liam O'Brien","UTA","C","L",28,0,2,2,1,34,0,0,557.8214,556.35,258,-2,4,4,252,-0.03,-8,-6,0.494,175,-7,9,11,177,-0.039,0,2,0.502,0.469,0.081,0.938,0,2,0,"O'Brien",0,50,0.07142,0,0,20242025,0,0,"UTA",0,0.0714285714285714,0.0714285714285714,1.21428571428571,-6,2
8474013,"Ian Cole","UTA","D","L",82,1,16,17,-2,66,0.01515,NA,1216.9268,1005.82,1320,-18,68,157,1451,-0.005,81,131,0.523,917,18,50,142,1052,0,67,135,0.534,0.511,0.076,0.911,1,16,0,"Cole",0,77,0.20731,0,0,20242025,0,1,"UTA",0.0121951219512195,0.195121951219512,0.207317073170732,0.804878048780488,131,135
8481711,"Matias Maccelli","UTA","L","L",55,8,10,18,-13,86,0.09302,0.5,823.709,712.8,597,35,29,90,710,0.028,49,113,0.543,432,24,24,70,513,0.019,33,81,0.542,0.567,0.062,0.911,8,15,0,"Maccelli",0,8,0.32727,0,3,20242025,0,0,"UTA",0.145454545454545,0.181818181818182,0.327272727272727,1.56363636363636,113,81
8479410,"Mikhail Sergachev","UTA","D","L",77,15,38,53,-8,132,0.11363,NA,1507.0129,1044.7,1272,78,69,143,1455,0.005,36,183,0.533,898,71,38,115,1047,0.002,40,149,0.538,0.513,0.094,0.905,11,29,3,"Sergachev",2,32,0.68831,3,23,20242025,1,1,"UTA",0.194805194805195,0.493506493506494,0.688311688311688,1.71428571428571,183,149
8477951,"Nick Schmaltz","UTA","C","R",82,20,43,63,-15,186,0.10752,0.49202,1115.2926,832.35,1049,74,36,101,1195,0.007,36,146,0.532,744,73,16,68,860,0.003,27,116,0.536,0.575,0.086,0.905,11,38,3,"Schmaltz",0,14,0.76829,9,25,20242025,0,0,"UTA",0.24390243902439,0.524390243902439,0.768292682926829,2.26829268292683,146,116
8480891,"Michael Kesselring","UTA","D","R",82,7,22,29,4,150,0.04666,NA,1061.1951,958.08,1221,5,58,167,1392,0.008,108,171,0.532,840,35,58,152,1009,0.017,76,169,0.545,0.553,0.073,0.934,6,26,1,"Kesselring",1,89,0.35365,1,3,20242025,0,0,"UTA",0.0853658536585366,0.268292682926829,0.353658536585366,1.82926829268293,171,169
8480434,"Sean Durzi","UTA","D","R",30,4,7,11,4,39,0.10256,NA,1238.8666,1035.03,480,17,35,29,546,-0.001,14,66,0.532,327,12,13,40,389,0.005,37,62,0.543,0.568,0.093,0.896,3,9,0,"Durzi",0,19,0.36666,1,2,20242025,0,0,"UTA",0.133333333333333,0.233333333333333,0.366666666666667,1.3,66,62
8480084,"Nick DeSimone","UTA","D","R",20,1,5,6,4,24,0.04166,NA,934.95,897.5,262,15,24,1,289,-0.017,-12,27,0.524,196,15,15,3,223,-0.022,-3,27,0.532,0.568,0.075,0.945,1,6,0,"DeSimone",0,0,0.3,0,0,20242025,0,0,"UTA",0.05,0.25,0.3,1.2,27,27
8480855,"Jack McBain","UTA","C","L",82,13,14,27,8,90,0.14444,0.49891,814.378,693.37,926,-28,22,39,936,-0.032,16,10,0.502,634,-3,4,53,662,-0.03,27,28,0.51,0.478,0.09,0.933,12,24,1,"McBain",0,78,0.32926,1,3,20242025,0,0,"UTA",0.158536585365854,0.170731707317073,0.329268292682927,1.09756097560976,10,28
8474145,"Robert Bortuzzo","UTA","D","R",17,0,2,2,-2,8,0,NA,657.1764,566.82,137,-16,13,8,145,-0.004,11,8,0.514,89,-3,10,15,110,0.029,14,21,0.552,0.622,0.043,0.916,0,2,0,"Bortuzzo",0,22,0.11764,0,0,20242025,0,0,"UTA",0,0.117647058823529,0.117647058823529,0.470588235294118,8,21
8478498,"Jake DeBrusk","VAN","L","L",82,28,20,48,-15,171,0.16374,0.37931,998.9512,777.35,1037,-119,36,-71,938,-0.021,-16,-99,0.474,736,-66,18,-56,654,-0.02,-34,-82,0.47,0.49,0.101,0.898,14,29,4,"DeBrusk",2,18,0.58536,14,19,20242025,0,0,"VAN",0.341463414634146,0.24390243902439,0.585365853658537,2.08536585365854,-99,-82
8480012,"Elias Pettersson","VAN","C","L",64,15,30,45,-10,109,0.13761,0.4751,1119.625,820.82,834,-49,39,-52,800,-0.006,-24,-34,0.489,568,-15,20,-34,548,0,-25,-20,0.491,0.494,0.097,0.901,8,29,1,"Pettersson",0,14,0.70312,7,16,20242025,0,0,"VAN",0.234375,0.46875,0.703125,1.703125,-34,-20
8483476,"Jonathan Lekkerimäki","VAN","R","R",24,3,3,6,-6,30,0.1,0,750.3333,615.95,216,-9,6,21,230,0.024,17,14,0.515,159,-1,-6,17,165,0.015,13,6,0.509,0.587,0.076,0.873,3,4,0,"Lekkerimäki",0,2,0.25,0,2,20242025,0,0,"VAN",0.125,0.125,0.25,1.25,14,6
8478017,"Mark Friedman","VAN","D","R",5,0,0,0,-4,4,0,NA,843.8,802.8,65,-3,-1,-19,51,-0.04,-10,-14,0.439,44,-5,3,-10,36,-0.001,-6,-8,0.45,0.533,0.074,0.848,0,0,0,"Friedman",0,10,0,0,0,20242025,0,0,"VAN",0,0,0,0.8,-14,-8
8480748,"Kiefer Sherwood","VAN","L","R",78,19,21,40,-1,141,0.13475,0.42857,893.3461,725.29,889,-10,5,14,905,0.018,21,16,0.504,631,6,-12,1,623,0.014,-2,-8,0.496,0.381,0.12,0.884,18,36,6,"Sherwood",1,35,0.51282,0,2,20242025,1,2,"VAN",0.243589743589744,0.269230769230769,0.512820512820513,1.80769230769231,16,-8
8478465,"Guillaume Brisebois","VAN","D","L",3,0,0,0,0,2,0,NA,948.3333,929.33,41,2,3,-15,36,-0.067,-10,-5,0.467,30,0,1,-10,25,-0.106,-6,-5,0.454,0.7,0.062,0.95,0,0,0,"Brisebois",0,0,0,0,0,20242025,0,0,"VAN",0,0,0,0.666666666666667,-5,-5
8480073,"Erik Brannstrom","VAN","D","L",28,3,5,8,-4,33,0.0909,NA,896.1428,792.03,342,14,-17,-25,324,-0.007,-15,-18,0.486,240,19,-8,-27,230,-0.001,-21,-10,0.489,0.663,0.094,0.893,3,7,1,"Brannstrom",0,17,0.28571,0,1,20242025,0,0,"VAN",0.107142857142857,0.178571428571429,0.285714285714286,1.17857142857143,-18,-10
8478454,"Noah Juulsen","VAN","D","R",35,0,0,0,-12,26,0,NA,977.4285,810.77,471,-49,-26,-53,370,-0.051,-26,-101,0.439,337,-28,-29,-54,250,-0.065,-30,-87,0.425,0.344,0.075,0.893,0,0,0,"Juulsen",0,21,0,0,0,20242025,0,0,"VAN",0,0,0,0.742857142857143,-101,-87
8478057,"Dakota Joshua","VAN","C","L",57,7,7,14,-13,52,0.13461,0.54761,777.6491,701.14,660,-65,-1,-99,568,-0.026,-26,-92,0.462,466,-49,-1,-71,392,-0.029,-24,-74,0.456,0.467,0.071,0.901,5,11,0,"Joshua",0,38,0.24561,1,2,20242025,1,1,"VAN",0.12280701754386,0.12280701754386,0.245614035087719,0.912280701754386,-92,-74
8484406,"Ty Mueller","VAN","C","L",2,0,0,0,0,1,0,0.33333,617.5,617.5,30,-18,0,-13,13,-0.177,1,-17,0.302,20,-13,-1,-9,8,-0.188,2,-12,0.285,0.363,0,1,0,0,0,"Mueller",0,2,0,0,0,20242025,0,0,"VAN",0,0,0,0.5,-17,-12
8484136,"Max Sasson","VAN","C","L",29,3,4,7,1,31,0.09677,0.42727,619.862,609.17,280,-24,0,-35,227,-0.034,-29,-53,0.447,193,-7,-9,-25,158,-0.019,-19,-35,0.45,0.518,0.102,0.921,3,7,0,"Sasson",0,0,0.24137,0,0,20242025,0,0,"VAN",0.103448275862069,0.137931034482759,0.241379310344828,1.06896551724138,-53,-35
8481024,"Linus Karlsson","VAN","C","R",23,3,3,6,5,28,0.10714,0.2,656,596.52,213,-5,5,-8,207,0.003,-6,-6,0.492,152,-9,-5,1,144,0.021,6,-8,0.486,0.504,0.113,0.943,2,4,1,"Karlsson",0,6,0.26086,1,2,20242025,0,0,"VAN",0.130434782608696,0.130434782608696,0.260869565217391,1.21739130434783,-6,-8
