"playerId","skaterFullName","teams_played_for","team_list","positionCode","shootsCatches","lastName","teamAbbrevs","moneypuck_team","team_abbr","gamesPlayed","goals","assists","points","plusMinus","shots","shootingPct","faceoffWinPct","timeOnIcePerGame","toi_5v5_per_game","corsi_against","corsi_ahead","corsi_behind","corsi_close","corsi_for","corsi_relative","corsi_tied","corsi_total","corsi_percentage","fenwick_against","fenwick_ahead","fenwick_behind","fenwick_close","fenwick_for","fenwick_relative","fenwick_tied","fenwick_total","fenwick_percentage","zone_start_pct","shooting_pct_5v5","save_pct_5v5","evGoals","evPoints","gameWinningGoals","otGoals","penaltyMinutes","pointsPerGame","ppGoals","ppPoints","seasonId","shGoals","shPoints","goals_per_game","assists_per_game","points_per_game","shots_per_game","corsi_plus_minus","fenwick_plus_minus","onIce_xGoalsPercentage","offIce_xGoalsPercentage","I_F_xGoals","I_F_flurryAdjustedxGoals","I_F_scoreVenueAdjustedxGoals","I_F_flurryScoreVenueAdjustedxGoals","I_F_lowDangerxGoals","I_F_mediumDangerxGoals","I_F_highDangerxGoals","I_F_xGoalsFromxReboundsOfShots","I_F_xGoalsFromActualReboundsOfShots","I_F_reboundxGoals","I_F_xGoals_with_earned_rebounds","I_F_xGoals_with_earned_rebounds_scoreAdjusted","I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OnIce_F_xGoals","OnIce_F_flurryAdjustedxGoals","OnIce_F_scoreVenueAdjustedxGoals","OnIce_F_flurryScoreVenueAdjustedxGoals","OnIce_F_lowDangerxGoals","OnIce_F_mediumDangerxGoals","OnIce_F_highDangerxGoals","OnIce_F_xGoalsFromxReboundsOfShots","OnIce_F_xGoalsFromActualReboundsOfShots","OnIce_F_reboundxGoals","OnIce_F_xGoals_with_earned_rebounds","OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted","OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OnIce_A_xGoals","OnIce_A_flurryAdjustedxGoals","OnIce_A_scoreVenueAdjustedxGoals","OnIce_A_flurryScoreVenueAdjustedxGoals","OnIce_A_lowDangerxGoals","OnIce_A_mediumDangerxGoals","OnIce_A_highDangerxGoals","OnIce_A_xGoalsFromxReboundsOfShots","OnIce_A_xGoalsFromActualReboundsOfShots","OnIce_A_reboundxGoals","OnIce_A_xGoals_with_earned_rebounds","OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted","OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OffIce_F_xGoals","OffIce_A_xGoals","xGoalsForAfterShifts","xGoalsAgainstAfterShifts","offIce_corsiPercentage","offIce_fenwickPercentage","I_F_faceOffsWon","faceoffsWon","faceoffsLost","OffIce_F_shotAttempts","OffIce_A_shotAttempts","xGoals_plus_minus","goals_above_expected","traded_player","individual_shooting_luck","team_offensive_luck","overall_team_luck","shooting_efficiency","xG_percentage","individual_shooting_luck_per_game","trade_impact_available","individual_luck_category","shooting_efficiency_category","hot_shooter","cold_shooter","lucky_individual","unlucky_individual"
8479523,"Lucas Carlsson",1,"SJS","D","L","Carlsson","SJS","SJS","SJS",13,1,3,4,-2,15,6.66666666666667,0,1161.7692,981.61,256,-8,-34,-39,206,-0.029,-8,-50,44.5887445887446,186,-6,-33,-39,140,-0.05,-7,-46,42.9447852760736,0.507,0.106,0.904,1,4,1,0,14,0.30769,0,0,20242025,0,0,0.0769230769230769,0.230769230769231,0.307692307692308,1.15384615384615,-50,-46,39.9581589958159,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,1.91,1.91,1.91,0.11,0.13,1.67,0.07,0,0,1.98,1.98,1.98,2.87,2.31,2.87,2.31,0.12,0.69,2.07,0.2,1.04,1.04,2.03,2.03,1.69,3.88,6.29,0,0,0.43,0.38,0,0,0,36,48,-0.96,1,FALSE,NA,NA,-0.96,NA,39.9581589958159,NA,TRUE,"No Data","No Data",0,0,0,0
8481560,"Arthur Kaliyev",1,"NYR","R","L","Kaliyev","NYR","NYR","NYR",14,3,1,4,2,21,14.2857142857143,0,672.6428,654.21,147,-18,20,13,141,-0.008,-8,-6,48.9583333333333,115,-19,11,10,100,-0.051,-7,-15,46.5116279069767,0.589,0.104,0.931,3,4,0,0,2,0.28571,0,0,20242025,0,0,0.214285714285714,0.0714285714285714,0.285714285714286,1.5,-6,-15,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,FALSE,NA,NA,0,NA,NA,NA,TRUE,"No Data","No Data",0,0,0,0
8481806,"Louis Crevier",1,"CHI","D","R","Crevier","CHI","CHI","CHI",32,3,1,4,-6,28,10.7142857142857,0,1037.125,928.93,514,-82,-27,-95,364,-0.02,-41,-150,41.4578587699317,373,-60,-40,-67,252,-0.019,-21,-121,40.32,0.348,0.111,0.897,3,4,0,0,10,0.125,0,0,20242025,0,0,0.09375,0.03125,0.125,0.875,-150,-121,47.4056603773585,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,1.51,2.01,1.51,0.02,0,1.99,0.02,0,0,2.04,2.04,1.53,2.23,2.08,2.23,2.08,0.27,0.27,1.7,0.32,0.68,0.68,1.88,1.88,1.81,4.83,4.76,0,0,0.45,0.43,0,0,0,34,42,-0.22,3,FALSE,NA,NA,-0.22,NA,47.4056603773585,NA,TRUE,"No Data","No Data",0,0,0,0
8482209,"Rory Kerins",1,"CGY","C","L","Kerins","CGY","CGY","CGY",5,0,4,4,3,3,0,0.33333,733.6,656.8,61,-15,15,-10,51,-0.052,-10,-10,45.5357142857143,46,-12,11,-10,36,-0.055,-9,-10,43.9024390243902,0.689,0.19,0.96,0,3,0,0,0,0.8,0,1,20242025,0,0,0,0.8,0.8,0.6,-10,-10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,NA,0,NA,NA,NA,TRUE,"No Data","No Data",0,0,0,0
8482733,"Logan Mailloux",1,"MTL","D","R","Mailloux","MTL","MTL","MTL",7,2,2,4,-5,10,20,0,972.2857,906.57,134,-9,2,-16,107,-0.045,-20,-27,44.3983402489627,101,-9,3,-9,82,-0.051,-13,-19,44.8087431693989,0.686,0.134,0.83,2,4,0,0,6,0.57142,0,0,20242025,0,0,0.285714285714286,0.285714285714286,0.571428571428571,1.42857142857143,-27,-19,31.4285714285714,0.22,0.08,0.07,0.08,0.07,0.08,0,0,0.02,0,0,0.1,0.1,0.09,0.11,0.1,0.11,0.1,0.11,0,0,0.04,0,0,0.15,0.15,0.14,0.24,0.23,0.24,0.23,0.08,0.16,0,0.04,0,0,0.28,0.28,0.28,0.43,1.55,0,0,0.29,0.38,0,0,0,6,15,-0.13,1.92,FALSE,1.92,0.03,-0.13,25,31.4285714285714,0.274285714285714,TRUE,"Lucky","Hot Shooter",1,0,0,0
8483491,"Ivan Miroshnichenko",1,"WSH","L","R","Miroshnichenko","WSH","WSH","WSH",18,1,3,4,1,14,7.14285714285714,0,560.5555,501.44,139,-15,-2,-2,139,-0.021,17,0,50,85,-8,6,16,105,0.025,22,20,55.2631578947368,0.316,0.063,0.924,1,3,0,0,0,0.22222,0,1,20242025,0,0,0.0555555555555556,0.166666666666667,0.222222222222222,0.777777777777778,0,20,93.4782608695652,0.96,0.86,0.86,0.86,0.86,0,0,0.86,0.01,0,0,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0,0,0.86,0.01,0,0,0.86,0.86,0.86,0.06,0.06,0.06,0.06,0.06,0,0,0.02,0,0,0.08,0.08,0.08,1.1,0.05,0,0,0.67,0.75,0,0,0,6,3,0.8,0.14,FALSE,0.14,0,0.8,1.16279069767442,93.4782608695652,0.00777777777777778,TRUE,"Normal","Above Average",0,0,0,0
8484197,"Oliver Moore",1,"CHI","C","L","Moore","CHI","CHI","CHI",9,0,4,4,-2,10,0,0.4074,814.6666,739,97,-3,-7,12,93,0.045,6,-4,48.9473684210526,74,2,-9,5,67,0.052,0,-7,47.5177304964539,0.448,0.104,0.829,0,4,0,0,4,0.44444,0,0,20242025,0,0,0,0.444444444444444,0.444444444444444,1.11111111111111,-4,-7,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.09,0.09,0.09,0,0,0.02,0,0,0.11,0.11,0.11,0.78,1.59,0,0,0.32,0.3,0,0,0,8,17,-0.09,0,FALSE,NA,NA,-0.09,NA,0,NA,TRUE,"No Data","No Data",0,0,0,0
8484321,"Nikolas Matinpalo",1,"OTT","D","R","Matinpalo","OTT","OTT","OTT",47,1,3,4,-1,46,2.17391304347826,0,760.1276,754.91,570,-36,23,-9,530,-0.018,-27,-40,48.1818181818182,418,-10,-5,-22,363,-0.043,-40,-55,46.4788732394366,0.534,0.081,0.925,1,4,0,0,22,0.0851,0,0,20242025,0,0,0.0212765957446809,0.0638297872340425,0.0851063829787234,0.978723404255319,-40,-55,16,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.04,0.04,0,0,0.01,0,0,0.05,0.05,0.05,0.21,0.21,0.21,0.21,0.06,0.15,0,0.03,0,0,0.24,0.24,0.24,6.56,7.08,0,0,0.55,0.58,0,0,0,57,47,-0.17,1,FALSE,NA,NA,-0.17,NA,16,NA,TRUE,"No Data","No Data",0,0,0,0
8484929,"Juha Jaaska",1,"CAR","L","L","Jaaska","CAR","CAR","CAR",18,0,4,4,0,11,0,0.51612,535.7222,522.05,102,17,46,40,173,0.062,8,71,62.9090909090909,76,15,34,27,129,0.06,4,53,62.9268292682927,0.617,0.06,0.863,0,3,0,0,9,0.22222,0,0,20242025,0,1,0,0.222222222222222,0.222222222222222,0.611111111111111,71,53,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,NA,0,NA,NA,NA,TRUE,"No Data","No Data",0,0,0,0
8484984,"Ivan Demidov",1,"MTL","R","L","Demidov","MTL","MTL","MTL",7,1,3,4,-4,7,14.2857142857143,0,855.4285,631.42,68,8,8,-7,71,-0.017,-13,3,51.0791366906475,53,4,-5,-6,45,-0.053,-7,-8,45.9183673469388,0.627,0.12,0.878,1,2,0,0,0,0.57142,0,2,20242025,0,0,0.142857142857143,0.428571428571429,0.571428571428571,1,3,-8,31.8181818181818,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0.07,0.07,0,0,0.01,0,0,0.07,0.07,0.07,0.15,0.15,0.15,0.15,0.06,0.09,0,0.02,0,0,0.17,0.17,0.17,0.2,0.08,0,0,0.67,0.67,0,0,0,2,1,-0.08,1,FALSE,NA,NA,-0.08,NA,31.8181818181818,NA,TRUE,"No Data","No Data",0,0,0,0
8471709,"Marc-Edouard Vlasic",1,"SJS","D","L","Vlasic","SJS","SJS","SJS",27,1,2,3,-10,20,5,0,877.5185,824.11,394,-7,-52,-55,297,-0.048,-38,-97,42.9811866859624,260,-2,-28,-21,216,-0.026,-14,-44,45.3781512605042,0.458,0.06,0.895,1,2,0,0,2,0.11111,0,0,20242025,0,1,0.037037037037037,0.0740740740740741,0.111111111111111,0.740740740740741,-97,-44,25,0.35,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0,0,0.02,0.02,0.02,0.11,0.11,0.11,0.11,0.01,0.09,0,0.01,0,0,0.12,0.12,0.12,0.33,0.33,0.33,0.33,0.16,0.17,0,0.09,0,0,0.41,0.41,0.41,3.35,6.32,0,0,0.42,0.37,0,0,0,34,47,-0.22,0.99,FALSE,0.99,0.1,-0.22,100,25,0.0366666666666667,TRUE,"Normal","Hot Shooter",1,0,0,0
8475197,"Tyson Barrie",1,"CGY","D","R","Barrie","CGY","CGY","CGY",13,1,2,3,-7,19,5.26315789473684,0,948.0769,818.61,185,-7,-2,8,185,-0.028,9,0,50,133,-3,-10,5,126,-0.06,6,-7,48.6486486486487,0.553,0.049,0.906,1,1,0,0,4,0.23076,0,2,20242025,0,0,0.0769230769230769,0.153846153846154,0.230769230769231,1.46153846153846,0,-7,16.6666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.44,0.45,0.44,0.22,0,0.23,0.11,0.06,0.06,0.5,0.5,0.49,2.25,2.25,2.25,2.25,0.05,0,2.19,0.08,0,0,2.32,2.32,2.32,4.17,4.22,0.02,0,0.63,0.63,0,0,0,40,24,-1.8,1,FALSE,NA,NA,-1.8,NA,16.6666666666667,NA,TRUE,"No Data","No Data",0,0,0,0
8475235,"Nicolas Deslauriers",1,"PHI","L","L","Deslauriers","PHI","PHI","PHI",31,2,1,3,-9,25,8,0.33333,458.129,455.09,212,-14,33,-24,210,0.028,-21,-2,49.7630331753554,146,-11,18,-15,144,0.022,-9,-2,49.6551724137931,0.524,0.09,0.842,2,3,0,0,15,0.09677,0,0,20242025,0,0,0.0645161290322581,0.032258064516129,0.0967741935483871,0.806451612903226,-2,-2,100,0.43,0.76,0.67,0.76,0.67,0,0.15,0.61,0.04,0.61,0.61,0.2,0.2,0.19,0.76,0.67,0.76,0.67,0,0.15,0.61,0.04,0.61,0.61,0.2,0.2,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,1.94,0,0,0.55,0.5,0,0,0,12,10,0.76,1.24,FALSE,1.24,0,0.76,2.63157894736842,100,0.04,TRUE,"Normal","Hot Shooter",1,0,0,0
8475766,"Austin Watson",1,"DET","L","R","Watson","DET","DET","DET",13,3,0,3,1,13,23.0769230769231,0.66666,471.2307,461.69,85,5,6,-11,84,0.019,-12,-1,49.7041420118343,63,4,3,-10,61,0.025,-9,-2,49.1935483870968,0.604,0.116,0.911,3,3,0,0,17,0.23076,0,0,20242025,0,0,0.230769230769231,0,0.230769230769231,1,-1,-2,4.28571428571428,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0.03,0.03,0,0,0.01,0,0,0.04,0.04,0.04,0.67,0.67,0.67,0.67,0,0,0.67,0.02,0,0,0.69,0.69,0.69,0.49,1.94,0,0,0.42,0.54,0,0,0,8,11,-0.64,3,FALSE,NA,NA,-0.64,NA,4.28571428571428,NA,TRUE,"No Data","No Data",0,0,0,0
8476442,"Matt Nieto",1,"PIT","L","L","Nieto","PIT","PIT","PIT",32,1,2,3,-8,31,3.2258064516129,0.4,735,604.03,302,-40,-12,-14,239,-0.077,-11,-63,44.177449168207,209,-32,-10,-8,163,-0.073,-4,-46,43.8172043010753,0.179,0.044,0.907,1,2,0,0,4,0.09375,0,1,20242025,0,0,0.03125,0.0625,0.09375,0.96875,-63,-46,3.55029585798817,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.06,0.06,0.06,0,0,0.03,0,0,0.09,0.09,0.09,1.63,1.38,1.63,1.38,0.18,0.58,0.88,0.29,0.59,0.59,1.33,1.33,1.19,4.46,3.66,0,0,0.45,0.5,0,0,0,32,39,-1.57,1,FALSE,NA,NA,-1.57,NA,3.55029585798817,NA,TRUE,"No Data","No Data",0,0,0,0
8476879,"Cody Ceci",1,"DAL","D","R","Ceci","DAL","DAL","DAL",18,0,3,3,-6,19,0,0,1291.2777,1037.77,389,-19,-74,-56,287,-0.089,-9,-102,42.4556213017751,284,-3,-76,-57,191,-0.119,-14,-93,40.2105263157895,0.284,0.066,0.91,0,3,0,0,2,0.16666,0,0,20242025,0,0,0,0.166666666666667,0.166666666666667,1.05555555555556,-102,-93,51.0337323177367,0.47,0.06,0.06,0.06,0.06,0.06,0,0,0.02,0,0,0.07,0.07,0.07,9.38,8.86,9.38,8.86,0.45,0.42,8.51,0.26,0,0,9.63,9.63,9.1,9,7.09,9,7.09,1.74,2.58,4.68,1.58,3.01,3.01,7.58,7.58,6.7,16.33,18.13,0.02,0,0.54,0.52,0,0,0,136,116,0.380000000000001,-0.06,FALSE,-0.06,9.32,0.380000000000001,0,51.0337323177367,-0.00333333333333333,TRUE,"Normal","Cold Shooter",0,1,0,0
8477335,"Kyle Burroughs",1,"LAK","D","R","Burroughs","LAK","LAK","LAK",33,0,3,3,3,6,0,0,469.0909,442.27,212,-4,28,-14,234,-0.002,-2,22,52.4663677130045,154,0,15,-27,159,-0.034,-10,5,50.7987220447284,0.542,0.115,0.904,0,3,0,0,39,0.0909,0,0,20242025,0,0,0,0.0909090909090909,0.0909090909090909,0.181818181818182,22,5,76.6990291262136,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.79,0.79,0.79,0,0,0.79,0,0,0,0.79,0.79,0.79,0.24,0.22,0.24,0.22,0,0.24,0,0.04,0,0,0.27,0.27,0.26,2.03,1.06,0,0,0.47,0.38,0,0,0,21,24,0.55,0,FALSE,NA,NA,0.55,NA,76.6990291262136,NA,TRUE,"No Data","No Data",0,0,0,0
8478211,"Dryden Hunt",1,"CGY","L","L","Hunt","CGY","CGY","CGY",5,0,3,3,-1,5,0,1,699.4,690.4,63,-7,-2,-18,45,-0.1,-9,-18,41.6666666666667,49,-5,-2,-15,33,-0.102,-9,-16,40.2439024390244,0.541,0.115,0.857,0,3,0,0,0,0.6,0,0,20242025,0,0,0,0.6,0.6,1,-18,-16,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,NA,0,NA,NA,NA,TRUE,"No Data","No Data",0,0,0,0
8478477,"Mitchell Stephens",1,"SEA","C","R","Stephens","SEA","SEA","SEA",28,1,2,3,-8,19,5.26315789473684,0.53608,553.5357,464.14,236,-22,-26,-31,171,-0.057,-17,-65,42.014742014742,165,-5,-24,-26,123,-0.046,-13,-42,42.7083333333333,0.509,0.05,0.888,1,3,0,0,6,0.10714,0,0,20242025,0,0,0.0357142857142857,0.0714285714285714,0.107142857142857,0.678571428571429,-65,-42,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.8,0.99,0.8,0.1,0,0.89,0.07,0,0,1.06,1.06,0.86,2.03,1.11,0,0,0.62,0.63,1,1,1,18,11,-0.99,1,FALSE,NA,NA,-0.99,NA,0,NA,TRUE,"No Data","No Data",0,0,0,0
8479324,"Ryan Lindgren",1,"COL","D","L","Lindgren","COL","COL","COL",7,0,3,3,5,8,0,0,1117.1428,987.57,95,13,5,9,114,-0.037,1,19,54.5454545454545,63,13,5,15,83,-0.025,2,20,56.8493150684932,0.414,0.034,0.95,0,3,0,0,8,0.42857,0,0,20242025,0,0,0,0.428571428571429,0.428571428571429,1.14285714285714,19,20,49.5028409090909,0.51,0.95,0.95,0.95,0.95,0.02,0,0.93,0.02,0,0,0.97,0.97,0.97,6.97,6.82,6.97,6.82,0.53,0.9,5.53,0.35,0,0,7.32,7.32,7.16,7.11,6.63,7.11,6.63,1.25,2.5,3.35,1.25,1.4,1.4,6.94,6.94,6.58,12.66,11.95,0,0,0.59,0.6,0,0,0,112,78,-0.140000000000001,-0.95,FALSE,-0.95,6.02,-0.140000000000001,0,49.5028409090909,-0.135714285714286,TRUE,"Normal","Cold Shooter",0,1,0,0
8479772,"Zack MacEwen",1,"OTT","R","R","MacEwen","OTT","OTT","OTT",21,2,1,3,0,26,7.69230769230769,0.42857,465.6666,461.85,158,-11,13,10,163,-0.035,3,5,50.7788161993769,104,-4,6,13,114,-0.032,8,10,52.2935779816514,0.632,0.06,0.93,2,3,0,0,21,0.14285,0,0,20242025,0,0,0.0952380952380952,0.0476190476190476,0.142857142857143,1.23809523809524,5,10,NA,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.06,0,0,0.83,0.8,0,0,0,5,1,0,2,FALSE,NA,NA,0,NA,NA,NA,TRUE,"No Data","No Data",0,0,0,0
8479977,"Kailer Yamamoto",1,"UTA","R","R","Yamamoto","UTA","UTA","UTA",12,2,1,3,-1,13,15.3846153846154,1,726.75,666,102,28,7,32,164,0.079,27,62,61.6541353383459,83,21,1,18,120,0.036,15,37,59.1133004926108,0.493,0.027,0.948,1,1,0,0,2,0.25,1,2,20242025,0,0,0.166666666666667,0.0833333333333333,0.25,1.08333333333333,62,37,85.2459016393443,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,1.06,1.56,1.06,0,0.13,1.43,0.02,0,0,1.58,1.58,1.07,0.27,0.08,0.27,0.08,0.08,0.19,0,0.06,0,0,0.33,0.33,0.11,2.46,1.83,0,0,0.5,0.57,0,0,0,19,19,1.29,2,FALSE,NA,NA,1.29,NA,85.2459016393443,NA,TRUE,"No Data","No Data",0,0,0,0
8479994,"Jaret Anderson-Dolan",1,"WPG","C","L","Anderson-Dolan","WPG","WPG","WPG",12,1,2,3,2,11,9.09090909090909,0.75,556.0833,545.75,85,-1,-4,17,101,0.03,21,16,54.3010752688172,54,3,3,19,79,0.081,19,25,59.3984962406015,0.538,0.102,0.909,1,3,0,0,6,0.25,0,0,20242025,0,0,0.0833333333333333,0.166666666666667,0.25,0.916666666666667,16,25,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0,0,0.02,0,0,0.07,0.07,0.07,1.65,0.25,0,0,0.5,0.62,0,0,0,10,10,-0.05,1,FALSE,NA,NA,-0.05,NA,0,NA,TRUE,"No Data","No Data",0,0,0,0
8480851,"Akil Thomas",1,"LAK","C","R","Thomas","LAK","LAK","LAK",25,1,2,3,-4,20,5,0.43902,594.84,583.36,225,-22,-1,-32,204,-0.063,2,-21,47.5524475524476,148,-7,-2,-15,147,-0.04,8,-1,49.8305084745763,0.407,0.054,0.907,1,3,0,0,7,0.12,0,0,20242025,0,0,0.04,0.08,0.12,0.8,-21,-1,35,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0.07,0.07,0,0,0.01,0,0,0.08,0.08,0.08,0.13,0.13,0.13,0.13,0.03,0.1,0,0.03,0,0,0.16,0.16,0.16,2.05,4.2,0,0,0.44,0.37,0,0,0,16,20,-0.06,1,FALSE,NA,NA,-0.06,NA,35,NA,TRUE,"No Data","No Data",0,0,0,0
8481056,"Spencer Stastney",1,"NSH","D","L","Stastney","NSH","NSH","NSH",23,0,3,3,-7,15,0,0,970.5652,874.43,321,-37,30,12,330,-0.019,16,9,50.6912442396313,233,-16,17,-1,233,-0.021,-1,0,50,0.463,0.038,0.897,0,3,0,0,4,0.13043,0,0,20242025,0,0,0,0.130434782608696,0.130434782608696,0.652173913043478,9,0,91.6943521594684,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76,2.58,2.76,2.58,0.07,0.28,2.41,0.11,0.61,0.61,2.26,2.26,2.24,0.25,0.25,0.25,0.25,0.05,0.2,0,0.05,0,0,0.3,0.3,0.3,8.75,3.48,0,0,0.65,0.68,0,0,0,55,30,2.51,0,FALSE,NA,NA,2.51,NA,91.6943521594684,NA,TRUE,"No Data","No Data",0,0,0,0
8481703,"Valtteri Puustinen",1,"PIT","R","R","Puustinen","PIT","PIT","PIT",13,2,1,3,-4,8,25,0,593.5384,525.76,108,4,-13,-15,89,-0.08,-10,-19,45.1776649746193,78,5,-15,-13,59,-0.092,-9,-19,43.0656934306569,0.454,0.046,0.896,0,1,0,0,4,0.23076,2,2,20242025,0,0,0.153846153846154,0.0769230769230769,0.230769230769231,0.615384615384615,-19,-19,100,0.95,0.17,0.17,0.17,0.17,0,0.17,0,0.02,0,0,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0,0.17,0,0.02,0,0,0.18,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0.07,0,0,0.71,0.75,0,0,0,5,2,0.17,1.83,FALSE,1.83,0,0.17,11.7647058823529,100,0.140769230769231,TRUE,"Lucky","Hot Shooter",1,0,0,0
8481732,"Andre Lee",1,"LAK","L","L","Lee","LAK","LAK","LAK",19,1,2,3,-5,18,5.55555555555556,0,550.2631,543,142,-14,7,0,146,-0.015,11,4,50.6944444444444,94,-6,8,-5,96,-0.024,0,2,50.5263157894737,0.546,0.052,0.875,1,3,1,0,11,0.15789,0,0,20242025,0,0,0.0526315789473684,0.105263157894737,0.157894736842105,0.947368421052632,4,2,81.7073170731707,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.67,0.67,0.67,0,0,0.67,0.02,0,0,0.69,0.69,0.69,0.15,0.13,0.15,0.13,0.05,0.1,0,0.03,0,0,0.18,0.18,0.15,0.06,1.86,0,0,0.21,0.11,0,0,0,3,11,0.52,1,FALSE,NA,NA,0.52,NA,81.7073170731707,NA,TRUE,"No Data","No Data",0,0,0,0
8482516,"Matthew Kessel",1,"STL","D","R","Kessel","STL","STL","STL",29,0,3,3,-3,17,0,0,788.4137,759.44,325,-9,2,-2,320,0.028,2,-5,49.6124031007752,231,-9,-8,-3,215,0.021,1,-16,48.2062780269058,0.508,0.104,0.896,0,3,0,0,10,0.10344,0,0,20242025,0,0,0,0.103448275862069,0.103448275862069,0.586206896551724,-5,-16,NA,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0.23,0,0,0.47,0.6,0,0,0,7,8,0,0,FALSE,NA,NA,0,NA,NA,NA,TRUE,"No Data","No Data",0,0,0,0
8482763,"Fabian Lysell",1,"BOS","R","R","Lysell","BOS","BOS","BOS",12,1,2,3,-4,21,4.76190476190476,0,806.5,733.66,134,-7,-22,-4,105,-0.01,0,-29,43.9330543933054,100,-7,-23,-1,73,-0.046,3,-27,42.1965317919075,0.554,0.108,0.869,0,2,1,0,6,0.25,1,1,20242025,0,0,0.0833333333333333,0.166666666666667,0.25,1.75,-29,-27,100,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0.14,0.14,0.05,0.1,0,0.04,0,0,0.18,0.18,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,2.54,0,0,0.73,0.67,0,0,0,16,6,0.14,1,FALSE,NA,NA,0.14,NA,100,NA,TRUE,"No Data","No Data",0,0,0,0
8482775,"Oliver Kapanen",1,"MTL","C","R","Kapanen","MTL","MTL","MTL",21,0,3,3,-5,17,0,0.43243,619.5238,535.52,211,-34,-7,-34,147,-0.074,-23,-64,41.0614525139665,148,-25,-16,-27,89,-0.098,-18,-59,37.5527426160338,0.505,0.086,0.908,0,2,0,0,2,0.14285,0,1,20242025,0,0,0,0.142857142857143,0.142857142857143,0.80952380952381,-64,-59,77.2727272727273,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.16,0.17,0.16,0.17,0,0,0.05,0,0,0.22,0.22,0.21,0.05,0.05,0.05,0.05,0.05,0,0,0.02,0,0,0.07,0.07,0.07,0.59,2.05,0,0,0.42,0.43,2,2,1,11,15,0.12,0,FALSE,NA,NA,0.12,NA,77.2727272727273,NA,TRUE,"No Data","No Data",0,0,0,0
